relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
1,3.5263605246161616,2,1,2,3.6888794541139363,0,2,2,35,21,1,1,1,13,1.0,2.0,-74.6784973691242,39.89447894943649
0,3.5553480614894135,2,0,1,3.6635616461296463,1,1,2,35,33,1,0,1,17,3.0,5.0,-74.65890254783211,39.52113973269481
24,3.4339872044851463,2,1,1,3.6109179126442243,1,1,2,24,30,0,0,1,1,5.0,2.0,-74.7751403734952,39.78715377786713
12,3.8066624897703196,5,1,1,4.110873864173311,1,1,5,35,34,1,1,0,12,17.0,4.0,-74.78256327208281,39.508043131645664
16,3.367295829986474,2,1,2,3.295836866004329,0,1,2,35,30,0,0,1,1,1.0,2.0,-74.67434894371803,39.87741790213273
20,3.332204510175204,5,1,1,4.02535169073515,1,1,2,23,30,0,0,1,1,16.0,5.0,-74.67155688885838,39.539928092727195
20,3.8066624897703196,5,0,1,3.970291913552122,1,1,2,35,1,1,1,0,12,14.0,2.0,-74.58606078179777,39.818477395957075
3,3.912023005428146,2,0,1,4.0943445622221,1,1,2,25,30,0,0,1,1,0.0,5.0,-74.62347654441507,39.61720596466127
3,3.4339872044851463,2,0,1,3.6635616461296463,1,1,2,35,0,0,0,1,1,2.0,2.0,-74.6353647136894,39.86904931030704
20,3.7376696182833684,2,0,1,3.7376696182833684,1,1,2,33,36,1,1,0,12,16.0,2.0,-74.64726615316637,39.80677091319556
0,3.4965075614664802,5,0,0,4.04305126783455,1,1,5,2,33,1,0,1,17,23.0,5.0,-74.66161263737918,39.4999300280793
3,3.1780538303479458,5,0,2,3.2188758248682006,1,1,5,35,30,0,0,1,1,3.0,2.0,-74.6523824755572,39.863643594197356
3,3.7612001156935624,5,0,1,3.784189633918261,1,1,5,35,7,1,0,1,5,12.0,2.0,-74.66559859635541,39.88092995607852
3,3.5263605246161616,2,0,1,3.713572066704308,1,1,2,25,30,0,0,1,1,19.0,5.0,-74.66230238184764,39.54404537995754
3,3.4657359027997265,2,0,1,3.5553480614894135,1,1,2,35,0,0,0,1,1,1.0,3.0,-74.65384358731322,39.83919598596593
16,4.143134726391533,5,0,1,4.007333185232471,1,1,2,35,30,0,0,1,1,20.0,6.0,-74.65445630478997,39.5242446428731
1,4.30406509320417,2,0,2,3.367295829986474,1,2,5,24,21,1,1,1,13,10.0,3.0,-74.67876402387378,39.87751097783283
3,3.4965075614664802,5,0,1,3.6375861597263857,1,1,5,25,7,1,0,1,5,8.0,6.0,-74.74057808407441,39.423828569840424
