relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
8,3.258096538021482,5,0,1,2.9444389791664403,0,1,5,7,30,0,0,1,1,6.0,3,-74.7453534887579,39.509594610583555
3,3.4657359027997265,2,1,1,3.1780538303479458,0,1,2,35,30,0,0,1,1,10.0,3,-74.67704740418283,39.544767323192204
3,3.4965075614664802,5,1,1,2.9444389791664403,0,1,5,25,34,1,1,0,12,19.0,3,-74.6577529143339,39.45494787637927
24,4.110873864173311,5,0,1,3.6109179126442243,1,1,5,35,1,1,1,0,12,8.0,4,-74.70522269259328,39.505284822329145
24,4.110873864173311,5,0,1,3.6109179126442243,1,1,5,35,1,1,1,0,12,8.0,4,-74.72500632433845,39.573659867250306
3,3.4339872044851463,5,0,1,3.6109179126442243,1,0,5,35,18,0,0,1,1,17.0,2,-74.72152262390141,39.54556224588983
1,4.110873864173311,5,1,1,3.4339872044851463,1,1,5,20,1,1,1,0,12,16.0,4,-74.67523586629045,39.51535068692265
3,3.4339872044851463,2,0,0,3.6635616461296463,1,1,2,25,18,0,0,1,1,12.0,4,-74.58298131013822,39.52164485835175
24,4.30406509320417,1,0,1,3.295836866004329,1,1,1,25,1,1,1,0,12,9.0,4,-74.71806556712878,39.55534596340145
14,3.6375861597263857,2,0,1,2.772588722239781,1,1,2,24,33,1,0,1,17,10.0,4,-74.65861133466292,39.52526623088878
16,3.8918202981106265,3,0,1,4.07753744390572,1,1,3,35,30,0,0,1,1,12.0,4,-74.63144978242238,39.567356110161064
3,3.295836866004329,5,0,1,3.295836866004329,1,1,5,35,0,0,0,1,1,1.0,4,-74.71166468333138,39.494512750017186
20,3.4965075614664802,5,1,1,3.5263605246161616,1,1,2,2,33,1,0,1,17,12.0,4,-74.69466231743024,39.544574172616095
3,3.332204510175204,5,0,1,3.4011973816621555,1,1,2,35,30,0,0,1,1,9.0,1,-74.66940490311485,39.80721652680815
