data_year,bias_id,offense_id
2022,88,190677786
2022,88,190677787
2022,88,190677788
2022,88,190677789
2022,88,190677790
2022,88,190677791
2022,88,190677792
2022,88,190677793
2022,88,190677794
2022,88,190677795
2022,88,190677796
2022,88,190677797
2022,88,190677799
2022,88,190677800
2022,88,190677801
2022,88,190677802
2022,88,190677803
2022,88,190677804
2022,88,190677805
2022,88,190677806
2022,88,190677807
2022,88,190677808
2022,88,190677809
2022,88,190677811
2022,88,190677812
2022,88,190677813
2022,88,190677814
2022,88,190677815
2022,88,178354263
2022,88,182880528
2022,88,178354265
2022,88,189960124
2022,88,190677816
2022,88,190677819
2022,71,190677820
2022,88,190677821
2022,88,190677822
2022,88,190677823
2022,88,190677824
2022,88,190677825
2022,88,190677826
2022,88,190677827
2022,88,190677828
2022,88,190677829
2022,88,190677830
2022,88,190677831
2022,88,190677832
2022,88,190677833
2022,88,190677834
2022,88,190677835
2022,88,190677836
2022,88,190677837
2022,88,190677838
2022,88,190677839
2022,88,190677840
2022,88,190677842
2022,88,190677843
2022,88,190677844
2022,88,190677846
2022,88,190677847
2022,88,190677848
2022,88,190677849
2022,88,190677850
2022,88,190677852
2022,88,190677853
2022,88,190677854
2022,88,190677855
2022,88,190677856
2022,88,190677857
2022,88,190677858
2022,88,190677859
2022,88,190677860
2022,88,190677861
2022,88,190677862
2022,88,190677863
2022,88,190677865
2022,88,190677866
2022,88,190677867
2022,88,190677868
2022,88,190677869
2022,88,190677870
2022,88,190677871
2022,88,190677872
2022,88,190677873
2022,88,190677874
2022,88,190677875
2022,88,190677876
2022,88,190677877
2022,88,190677878
2022,88,190677879
2022,88,190677880
2022,88,190677882
2022,88,190677883
2022,88,190677884
2022,88,190677885
2022,88,190677886
2022,88,190677887
2022,88,190677888
2022,14,190677889
2022,88,190677890
2022,88,190677891
2022,88,190677892
2022,88,190677893
2022,88,190677894
2022,88,190677895
2022,88,190677897
2022,88,190677898
2022,88,190677899
2022,88,190677900
2022,88,190677901
2022,88,190677902
2022,88,190677903
2022,88,190677904
2022,88,190677905
2022,88,190677906
2022,88,190677907
2022,88,190677908
2022,88,190677909
2022,88,190677910
2022,88,190677911
2022,88,190677912
2022,88,190677913
2022,88,190677914
2022,88,190677915
2022,88,190677916
2022,88,190677917
2022,88,194321921
2022,88,194321925
2022,88,194321926
2022,88,194321927
2022,88,194321928
2022,88,194321929
2022,88,194321930
2022,88,194321931
2022,88,194321932
2022,88,194321933
2022,88,194321934
2022,88,194321935
2022,88,194321936
2022,88,194321937
2022,88,194321938
2022,88,194321939
2022,88,194321940
2022,88,194321941
2022,88,194321942
2022,88,194321943
2022,88,194321944
2022,88,194321945
2022,88,194321946
2022,88,194321947
2022,88,194321948
2022,88,194321949
2022,88,194321950
2022,88,194321951
2022,88,194321952
2022,88,194321953
2022,88,194321954
2022,88,194321955
2022,88,194321956
2022,88,194321957
2022,88,194321958
2022,88,194321959
2022,88,194321960
2022,88,194321961
2022,88,194321962
2022,88,194321963
2022,88,189960125
2022,88,178878657
2022,88,178955580
2022,88,178955581
2022,88,178878658
2022,88,200173894
2022,88,191807189
2022,88,191807190
2022,88,191807191
2022,88,179239761
2022,88,178354266
2022,88,189105568
2022,88,194321964
2022,88,194321965
2022,88,194321966
2022,88,194321967
2022,88,194321968
2022,88,194321969
2022,88,194321970
2022,88,194321971
2022,88,194321972
2022,88,194321973
2022,88,194321974
2022,88,194321975
2022,88,194321976
2022,88,194321977
2022,88,194321978
2022,88,194321980
2022,88,194321981
2022,88,194321982
2022,88,194321983
2022,88,194321984
2022,88,194321985
2022,88,194321986
2022,88,194321987
2022,88,194321988
2022,88,194321989
2022,88,194321990
2022,88,194321991
2022,88,194321992
2022,88,194321993
2022,88,194321994
2022,88,194321995
2022,88,194321996
2022,88,194321997
2022,88,194321998
2022,88,194322001
2022,88,194322002
2022,88,194322003
2022,88,194322004
2022,88,194322005
2022,88,194322006
2022,88,194322007
2022,88,194322008
2022,88,194322009
2022,88,194322010
2022,88,194322012
2022,88,194322013
2022,88,194322014
2022,88,194322015
2022,88,194322016
2022,88,194322017
2022,88,194322018
2022,88,194322019
2022,88,194322020
2022,88,194322021
2022,88,194322022
2022,88,194322023
2022,88,194322024
2022,88,194322025
2022,88,194322026
2022,88,194322027
2022,88,194322028
2022,88,194322029
2022,88,194322030
2022,88,194322031
2022,88,194322032
2022,88,194322033
2022,88,194322034
2022,88,194322035
2022,88,194322036
2022,88,194322038
2022,88,194322039
2022,88,194322040
2022,88,194322041
2022,88,194322042
2022,88,194322043
2022,88,194322044
2022,88,194322045
2022,88,194322046
2022,88,194322047
2022,88,194322048
2022,88,194322049
2022,88,194322050
2022,88,194322051
2022,88,194322052
2022,88,194322053
2022,88,194322054
2022,88,194322055
2022,88,194322056
2022,88,194322057
2022,88,194322058
2022,88,194322059
2022,88,194322060
2022,88,194322061
2022,88,194322062
2022,88,194322063
2022,88,194322064
2022,88,194322065
2022,88,194322066
2022,88,194322067
2022,88,194322068
2022,88,194322069
2022,88,194322070
2022,88,194322071
2022,88,194322072
2022,88,194322073
2022,88,194322074
2022,88,194322075
2022,88,194322076
2022,88,194322077
2022,88,194322078
2022,88,194322079
2022,88,194322080
2022,88,194322081
2022,88,194322082
2022,88,194322083
2022,88,194322084
2022,88,194322085
2022,88,194322086
2022,88,194322087
2022,88,194322088
2022,88,194322089
2022,88,194322090
2022,88,194322091
2022,88,194322092
2022,88,194322093
2022,88,194322094
2022,88,194322095
2022,88,194322098
2022,88,194322099
2022,88,194322100
2022,88,194322101
2022,88,194322102
2022,88,194322103
2022,88,194322104
2022,88,194322105
2022,88,194322106
2022,88,194322108
2022,88,194322109
2022,88,194322110
2022,88,194322111
2022,88,194322112
2022,88,194322113
2022,88,194322114
2022,88,194322115
2022,88,194322116
2022,88,194322117
2022,88,194322118
2022,88,194322119
2022,88,194322120
2022,88,194322121
2022,88,194322122
2022,88,194322123
2022,88,194322124
2022,88,194322125
2022,88,194322126
2022,88,194322127
2022,88,194322128
2022,88,194322129
2022,88,194322130
2022,88,194322131
2022,88,194322132
2022,88,194322133
2022,88,194322134
2022,88,194322135
2022,88,194322136
2022,88,194322137
2022,88,194322138
2022,88,194322139
2022,88,194322140
2022,88,194322141
2022,88,194322142
2022,88,194322143
2022,88,194322144
2022,88,194322145
2022,88,194322146
2022,88,194322147
2022,88,194322148
2022,88,194322149
2022,88,194322150
2022,88,194322151
2022,88,194322152
2022,88,194322153
2022,88,194322154
2022,88,194322156
2022,88,194322157
2022,88,194322158
2022,88,194322159
2022,88,194322160
2022,88,194322161
2022,88,194322162
2022,88,194322163
2022,88,194322164
2022,88,194322165
2022,88,194322166
2022,88,194322167
2022,88,194322168
2022,88,194322169
2022,88,194322170
2022,88,194322171
2022,88,194322172
2022,88,194322173
2022,88,194322174
2022,88,194322175
2022,88,194322176
2022,88,194322177
2022,88,194322178
2022,88,194322179
2022,88,194322180
2022,88,194322181
2022,88,194322182
2022,88,194322183
2022,88,194322184
2022,88,194322185
2022,88,178809261
2022,88,194322186
2022,88,194322187
2022,88,194322188
2022,88,187778265
2022,88,194322189
2022,88,194322190
2022,88,179104675
2022,88,194322191
2022,88,183741272
2022,88,196411906
2022,88,183387658
2022,88,196411908
2022,88,196411909
2022,88,188830432
2022,88,189267827
2022,88,189267828
2022,88,196411910
2022,88,196411911
2022,88,178809263
2022,88,196411912
2022,88,178809264
2022,88,196411913
2022,88,183687033
2022,88,196411914
2022,88,196411916
2022,88,178504662
2022,88,178955584
2022,88,178955585
2022,88,178955586
2022,88,178504663
2022,88,181440130
2022,88,178878661
2022,88,198429622
2022,88,198429623
2022,88,198429624
2022,88,187041165
2022,88,202125855
2022,88,196411919
2022,88,196411920
2022,88,196411921
2022,88,196411923
2022,88,196411924
2022,88,196411925
2022,88,196411926
2022,88,196411927
2022,88,196411928
2022,88,196411929
2022,88,196411930
2022,88,196411931
2022,88,196411932
2022,88,196411933
2022,88,196411934
2022,88,196411935
2022,88,196411936
2022,88,196411937
2022,88,196411938
2022,88,196411939
2022,88,196411940
2022,88,196411941
2022,88,196411942
2022,88,196411946
2022,88,196411947
2022,88,196411948
2022,88,196411949
2022,88,196411950
2022,88,196411951
2022,88,196411952
2022,88,196411953
2022,88,196411955
2022,88,196411956
2022,88,196411957
2022,88,196411958
2022,88,196411959
2022,88,196411960
2022,88,196411962
2022,88,196411963
2022,88,196411964
2022,88,196411965
2022,88,196411966
2022,88,196411967
2022,88,196411968
2022,88,196411969
2022,88,196411971
2022,88,196411972
2022,88,196411973
2022,88,196411974
2022,88,196411975
2022,88,196411976
2022,88,196411977
2022,88,196411978
2022,88,196411979
2022,88,196411980
2022,88,196411982
2022,88,196411983
2022,88,196411984
2022,88,196411985
2022,88,196411986
2022,88,196411987
2022,88,196411988
2022,88,196411989
2022,88,196411990
2022,88,196411991
2022,88,196411992
2022,88,196411993
2022,88,196411994
2022,88,196411997
2022,88,196411998
2022,88,196411999
2022,88,196412000
2022,88,196412001
2022,88,196412002
2022,88,196412003
2022,88,196412004
2022,88,196412005
2022,88,196412006
2022,88,179933693
2022,88,187763705
2022,88,178354268
2022,88,198429625
2022,88,178809267
2022,88,181312096
2022,88,181312097
2022,88,179239762
2022,88,186139765
2022,88,195131800
2022,88,178955587
2022,88,181440131
2022,88,196412007
2022,88,196412008
2022,88,196412009
2022,88,196412010
2022,88,196412011
2022,88,196412012
2022,88,196412014
2022,88,196412015
2022,88,196412016
2022,88,196412017
2022,88,196412018
2022,88,196412019
2022,88,196412020
2022,88,196412021
2022,88,196412022
2022,88,196412023
2022,88,196412024
2022,88,196412025
2022,88,196412026
2022,88,196412027
2022,88,196412028
2022,88,196412029
2022,88,196412031
2022,88,196412032
2022,88,196412033
2022,88,196412034
2022,88,196412035
2022,88,196412036
2022,88,196412038
2022,88,196412039
2022,88,196412040
2022,88,196412041
2022,88,196412042
2022,88,196412043
2022,88,196412045
2022,88,196412046
2022,88,196412047
2022,88,196412048
2022,88,196412049
2022,88,196412050
2022,88,196412051
2022,88,196412052
2022,88,196412053
2022,88,196412054
2022,88,196412055
2022,88,196412056
2022,88,196412057
2022,88,196412058
2022,88,196412060
2022,88,196412061
2022,88,196412062
2022,88,196412063
2022,88,196412064
2022,88,196412065
2022,88,196412066
2022,88,196412068
2022,88,196412069
2022,88,196412070
2022,88,196412071
2022,88,186687539
2022,88,196412072
2022,88,196412073
2022,88,178397198
2022,88,196412074
2022,88,196412075
2022,88,178504666
2022,88,181408099
2022,88,185435463
2022,88,183967251
2022,88,185435464
2022,88,185435465
2022,88,202035190
2022,88,178397199
2022,88,179025437
2022,88,180033025
2022,88,195131801
2022,88,181458309
2022,88,198660042
2022,88,198660055
2022,88,198660059
2022,88,198660061
2022,88,198660083
2022,88,198660084
2022,88,198660104
2022,88,198660145
2022,88,198660146
2022,88,186970431
2022,88,179239763
2022,88,187912977
2022,88,181408100
2022,88,190959157
2022,88,187310919
2022,88,179239764
2022,88,178504667
2022,88,179199804
2022,88,179199805
2022,88,178878665
2022,88,198680848
2022,88,178809268
2022,88,198660196
2022,88,178809269
2022,88,178878666
2022,88,179025438
2022,88,179025439
2022,88,179239765
2022,88,179239766
2022,88,187724328
2022,88,178809271
2022,88,178809272
2022,88,179025440
2022,88,178809273
2022,88,178809274
2022,88,179199806
2022,88,178961039
2022,88,185566949
2022,88,183944626
2022,88,178955589
2022,88,183953821
2022,88,180180294
2022,88,180180295
2022,88,178878669
2022,88,181606184
2022,88,200186564
2022,88,200186597
2022,88,181606185
2022,88,178809275
2022,88,179239767
2022,88,179104677
2022,88,178878670
2022,88,178955590
2022,88,187377676
2022,88,178955591
2022,88,182643270
2022,88,182643271
2022,88,178961040
2022,88,178961041
2022,88,190707438
2022,88,178955592
2022,88,179933695
2022,88,186040805
2022,88,182938734
2022,88,181476375
2022,88,200186671
2022,88,181476376
2022,88,198429626
2022,88,187310920
2022,88,179239768
2022,88,179239769
2022,88,180180298
2022,88,181312098
2022,88,181319522
2022,88,178955594
2022,88,185672852
2022,88,178955595
2022,88,178955596
2022,88,178955597
2022,88,178955598
2022,88,178955599
2022,88,179199809
2022,88,187635337
2022,88,195131803
2022,88,178955600
2022,88,185566950
2022,88,198429627
2022,88,198429628
2022,88,198429629
2022,88,198680849
2022,88,198680850
2022,88,198680851
2022,88,180180299
2022,88,180180300
2022,88,181449837
2022,88,179025441
2022,88,179025442
2022,88,179025443
2022,88,195131809
2022,88,181476377
2022,88,202174162
2022,88,202174163
2022,88,182655654
2022,88,182655655
2022,88,182655656
2022,88,182655657
2022,88,182655658
2022,88,182655659
2022,88,182655660
2022,88,182655661
2022,88,182655662
2022,88,182655663
2022,88,182655664
2022,88,182655665
2022,88,182655666
2022,88,182655667
2022,88,182655668
2022,88,182655669
2022,88,182655670
2022,88,182655671
2022,88,182655672
2022,88,182655673
2022,88,182655675
2022,88,182655676
2022,88,182655677
2022,88,182655678
2022,88,182655679
2022,88,182655680
2022,88,182655681
2022,88,182655682
2022,88,182655683
2022,88,182655686
2022,88,182655687
2022,88,182655688
2022,88,182655689
2022,88,182655690
2022,88,182655691
2022,88,182655692
2022,88,182655693
2022,88,182655694
2022,88,182655695
2022,88,182655696
2022,88,182655697
2022,88,182655698
2022,88,182655700
2022,88,182655701
2022,88,182655702
2022,88,182655703
2022,88,182655704
2022,88,182655705
2022,88,182655706
2022,88,182655707
2022,88,182655708
2022,88,182655709
2022,88,182655710
2022,88,182655711
2022,88,182655712
2022,88,182655713
2022,88,182655714
2022,88,182655715
2022,88,182655716
2022,88,182655717
2022,88,182655718
2022,88,182655719
2022,88,182655720
2022,88,182655721
2022,88,182655722
2022,88,182655723
2022,88,182655725
2022,88,182655726
2022,88,182655727
2022,88,182655728
2022,88,182655729
2022,88,182655730
2022,88,182655731
2022,88,182655733
2022,88,182655734
2022,88,182655735
2022,88,182655736
2022,88,182655737
2022,88,182655738
2022,88,182655739
2022,88,182655740
2022,88,182655741
2022,88,182655742
2022,88,182655743
2022,88,182655744
2022,88,182655745
2022,88,182655746
2022,88,182655748
2022,88,182655749
2022,88,182655750
2022,88,182655751
2022,88,182655752
2022,88,182655753
2022,88,182655754
2022,88,182655755
2022,88,182655756
2022,88,182655757
2022,88,182655758
2022,88,181476378
2022,88,187635341
2022,88,187635342
2022,88,178961043
2022,88,191835887
2022,88,185566951
2022,88,179239772
2022,88,179199813
2022,88,179199814
2022,88,198680852
2022,88,179104678
2022,88,179104679
2022,88,179933698
2022,88,180319600
2022,88,182993522
2022,88,182993523
2022,88,182993524
2022,88,182993525
2022,88,182993526
2022,88,182993527
2022,88,178961044
2022,88,179025444
2022,88,197068903
2022,88,187388327
2022,88,179933700
2022,88,185566952
2022,88,189193565
2022,88,182993528
2022,88,182993529
2022,88,182993530
2022,88,182993531
2022,88,182993532
2022,88,182993533
2022,88,182993535
2022,88,182993536
2022,88,182993537
2022,88,182993538
2022,88,182993539
2022,88,182993540
2022,88,182993541
2022,88,182993542
2022,88,182993543
2022,88,182993544
2022,88,182993545
2022,88,182993546
2022,88,182993547
2022,88,182993548
2022,88,182993549
2022,88,182993550
2022,88,182993551
2022,88,182993552
2022,88,182993553
2022,88,182993554
2022,88,182993555
2022,88,182993556
2022,88,182993557
2022,88,182993558
2022,88,182993559
2022,88,182993560
2022,88,182993561
2022,88,182993562
2022,88,182993563
2022,88,182993564
2022,88,182993565
2022,88,182993566
2022,88,182993567
2022,88,182993568
2022,88,182993569
2022,88,182993570
2022,88,182993571
2022,88,182993572
2022,88,182993573
2022,88,182993574
2022,88,182993575
2022,88,182993576
2022,88,182993577
2022,88,182993578
2022,88,182993579
2022,88,182993580
2022,88,182993581
2022,88,182993582
2022,88,182993583
2022,88,182993584
2022,88,182993585
2022,88,182993586
2022,88,182993587
2022,88,182993588
2022,88,182993589
2022,88,182993590
2022,88,182993591
2022,88,182993592
2022,88,182993593
2022,88,182993594
2022,88,182993595
2022,88,182993596
2022,88,182993597
2022,88,182993598
2022,88,182993599
2022,88,182993600
2022,88,182993601
2022,88,182993602
2022,88,182993603
2022,88,182993604
2022,88,182993605
2022,88,182993606
2022,88,182993607
2022,88,182993608
2022,88,182993609
2022,88,182993610
2022,88,182993611
2022,88,182993612
2022,88,182993613
2022,88,182993614
2022,88,182993615
2022,88,182993616
2022,88,182993617
2022,88,182993619
2022,88,182993620
2022,88,182993621
2022,88,182993622
2022,88,182993623
2022,88,182993624
2022,88,184337479
2022,88,184337480
2022,88,184337481
2022,88,184337482
2022,88,184337483
2022,88,184337484
2022,88,184337485
2022,88,184337486
2022,88,184337487
2022,88,184337488
2022,88,184337489
2022,88,184337490
2022,88,184337491
2022,88,184337492
2022,88,184337494
2022,88,184337495
2022,88,184337496
2022,88,184337497
2022,88,184337498
2022,88,184337499
2022,88,184337500
2022,88,184337501
2022,88,184337502
2022,88,184337503
2022,88,194338470
2022,88,184337504
2022,88,184337505
2022,88,184337506
2022,88,184337507
2022,88,184337508
2022,88,184337509
2022,88,184337510
2022,88,184337511
2022,88,194338471
2022,88,184337512
2022,88,184337513
2022,88,184337514
2022,88,184337515
2022,88,184337516
2022,88,184337517
2022,88,184337518
2022,88,184337519
2022,88,184337520
2022,88,184337521
2022,88,184337522
2022,88,184337523
2022,88,184337525
2022,88,184337526
2022,88,184337527
2022,88,184337528
2022,88,184337529
2022,88,184337530
2022,88,184337531
2022,88,184337532
2022,88,184337533
2022,88,184337534
2022,88,184337535
2022,88,184337536
2022,88,184337538
2022,88,184337540
2022,88,184337541
2022,88,184337543
2022,88,184337545
2022,88,184337547
2022,88,184337549
2022,88,184337550
2022,88,184337552
2022,88,184337554
2022,88,184337555
2022,88,184337557
2022,88,184337559
2022,88,184337560
2022,88,184337561
2022,88,184337562
2022,88,184337563
2022,88,184337564
2022,88,184337566
2022,88,184337567
2022,88,184337568
2022,88,184337569
2022,88,184337570
2022,88,184337571
2022,88,184337572
2022,88,184337573
2022,88,184337574
2022,88,184337575
2022,88,184337576
2022,88,184337577
2022,88,186139830
2022,88,186139831
2022,88,186139832
2022,88,186139833
2022,88,186139834
2022,88,186139835
2022,88,186139836
2022,88,186139837
2022,88,186139838
2022,88,186139839
2022,88,186139840
2022,88,186139841
2022,11,186139842
2022,88,186139843
2022,88,186139844
2022,88,186139845
2022,88,186139846
2022,88,186139847
2022,88,186139848
2022,88,186139849
2022,88,186139850
2022,88,186139851
2022,88,186139852
2022,88,186139853
2022,88,186139854
2022,88,186139855
2022,88,186139856
2022,88,186139857
2022,88,186139858
2022,88,186139859
2022,88,179025446
2022,88,198429630
2022,88,192796768
2022,88,178961045
2022,88,185566953
2022,88,185566954
2022,88,195131811
2022,88,199462964
2022,88,186139860
2022,88,186139861
2022,88,186139862
2022,88,186139863
2022,88,186139864
2022,88,186139865
2022,88,186139866
2022,88,186139867
2022,88,186139868
2022,88,186139869
2022,88,186139870
2022,12,186139871
2022,88,186139872
2022,88,186139873
2022,88,186139874
2022,88,186139875
2022,88,186139876
2022,88,186139877
2022,88,186139878
2022,88,186139879
2022,88,186139880
2022,88,186139881
2022,88,186139882
2022,88,186139883
2022,88,186139884
2022,88,186139885
2022,88,186139886
2022,88,186139887
2022,88,186139888
2022,88,186139889
2022,88,186139890
2022,88,186139891
2022,88,186139892
2022,88,186139893
2022,88,186139894
2022,88,186139895
2022,88,186139896
2022,88,186139897
2022,88,186139898
2022,88,186139899
2022,88,186139900
2022,88,186139901
2022,88,186139902
2022,88,186139903
2022,88,186139904
2022,88,186139905
2022,88,186139906
2022,88,184087372
2022,88,179199815
2022,88,179199816
2022,88,179199817
2022,88,179383022
2022,88,179383023
2022,88,179383024
2022,88,179199818
2022,88,179199819
2022,88,197176772
2022,88,179025448
2022,88,179025449
2022,88,179616812
2022,88,179616813
2022,88,181440132
2022,88,179199820
2022,88,179199821
2022,88,181440133
2022,88,179616814
2022,88,179616815
2022,88,179616816
2022,88,179933702
2022,88,179616817
2022,88,179199822
2022,88,179199823
2022,88,190707439
2022,88,187388331
2022,88,180120951
2022,88,187778356
2022,88,179616818
2022,88,181534283
2022,88,179239773
2022,88,179239774
2022,88,179199825
2022,88,190041074
2022,88,186139907
2022,88,187778357
2022,88,187778358
2022,88,187778359
2022,88,187778360
2022,88,187778362
2022,88,187778363
2022,88,187778364
2022,88,187778365
2022,88,187778366
2022,88,187778367
2022,88,187778368
2022,88,187778369
2022,88,187778370
2022,88,187778371
2022,88,187778372
2022,88,187778373
2022,88,187778375
2022,88,187778376
2022,88,187778377
2022,88,187778378
2022,88,187778379
2022,88,187778380
2022,88,187778381
2022,88,187778382
2022,88,187778384
2022,88,187778385
2022,88,187778386
2022,88,187778387
2022,88,187778388
2022,88,187778389
2022,88,187778390
2022,88,187778392
2022,88,187778393
2022,88,187778394
2022,88,187778395
2022,88,187778396
2022,88,187778397
2022,88,187778399
2022,88,187778400
2022,88,187778401
2022,88,187778402
2022,88,187778403
2022,88,187778404
2022,88,187778406
2022,88,187778407
2022,88,187778408
2022,88,190041075
2022,88,187778409
2022,88,179616819
2022,88,187778410
2022,88,187041166
2022,88,187778411
2022,88,187778412
2022,88,183908454
2022,88,187778413
2022,88,187778415
2022,88,179616821
2022,88,187778416
2022,88,187778417
2022,88,179199826
2022,88,187778418
2022,88,187778419
2022,88,179199827
2022,88,187778420
2022,88,187778421
2022,88,187778422
2022,88,187778423
2022,88,187778424
2022,88,187778425
2022,88,187778426
2022,88,187778427
2022,88,187778428
2022,88,187778429
2022,88,187778430
2022,88,185566955
2022,88,187778431
2022,88,187778432
2022,88,179502513
2022,88,187778433
2022,88,187778435
2022,88,195131812
2022,88,187778436
2022,88,187778437
2022,88,195131813
2022,88,187778438
2022,88,179933705
2022,88,187778439
2022,88,202049328
2022,88,187778441
2022,88,187778442
2022,88,179502514
2022,88,187778443
2022,88,182708780
2022,88,187778444
2022,88,187778445
2022,88,182708781
2022,88,187778446
2022,88,182708782
2022,88,188511258
2022,88,187778448
2022,88,187778449
2022,88,188511259
2022,88,187778450
2022,88,181440134
2022,88,187778451
2022,88,187778452
2022,88,182643275
2022,88,187778453
2022,88,187778454
2022,88,182643276
2022,88,187778455
2022,88,181458312
2022,88,187778456
2022,88,179502515
2022,88,179502516
2022,88,181764529
2022,88,179502517
2022,88,179502518
2022,88,185441638
2022,88,185444867
2022,88,185441640
2022,88,179383025
2022,88,179383026
2022,88,179502519
2022,88,179933713
2022,88,183953822
2022,88,185713458
2022,88,185441641
2022,88,185672857
2022,88,179559701
2022,88,179559702
2022,88,179559703
2022,88,179933715
2022,88,179933716
2022,88,180573733
2022,88,181408101
2022,88,183461114
2022,88,179933718
2022,88,184337090
2022,88,179502520
2022,88,195131814
2022,88,199147971
2022,88,179933722
2022,88,181476381
2022,88,187778458
2022,88,187778459
2022,88,187778460
2022,88,187778461
2022,88,187778462
2022,88,187778463
2022,88,187778464
2022,88,187778466
2022,88,187778467
2022,88,187778468
2022,88,187778469
2022,88,187778470
2022,88,187778471
2022,88,187778472
2022,88,187778473
2022,88,187778474
2022,88,187778475
2022,88,187778476
2022,88,187778478
2022,88,187778479
2022,88,187778480
2022,88,187778481
2022,88,187778482
2022,88,187778483
2022,88,187778484
2022,88,187778485
2022,88,187778487
2022,88,187778488
2022,88,187778489
2022,88,187778490
2022,88,187778491
2022,88,187778492
2022,88,187778494
2022,88,187778495
2022,88,187778496
2022,88,187778497
2022,88,189313547
2022,88,181476382
2022,88,181440135
2022,88,190959158
2022,88,180180306
2022,88,189313548
2022,88,189313549
2022,88,189313550
2022,88,189313551
2022,88,189313553
2022,88,189313554
2022,88,189313555
2022,88,189313556
2022,88,189313557
2022,88,189313558
2022,88,189313559
2022,88,189313561
2022,88,189313562
2022,88,189313563
2022,88,189313564
2022,88,189313565
2022,88,189313567
2022,88,189313568
2022,88,189313569
2022,88,189313570
2022,88,189313572
2022,88,189313573
2022,88,189313574
2022,88,189313575
2022,88,189313576
2022,88,189313577
2022,88,189313578
2022,88,189313580
2022,88,189313581
2022,88,189313582
2022,88,189313583
2022,88,189313584
2022,88,189313585
2022,88,183217938
2022,88,183217939
2022,88,179933725
2022,88,179502521
2022,88,198429631
2022,88,179239782
2022,88,179239783
2022,88,180120952
2022,88,179933729
2022,88,179933730
2022,88,179383030
2022,88,179502522
2022,88,180120953
2022,88,189313587
2022,88,189313588
2022,88,189313589
2022,88,189313592
2022,88,189313593
2022,88,189313594
2022,88,189313595
2022,88,189313596
2022,88,189313597
2022,88,189313598
2022,88,189313599
2022,88,189313600
2022,88,189313601
2022,88,198429632
2022,88,198429633
2022,88,198429634
2022,88,179383031
2022,88,179933733
2022,88,180033026
2022,88,179502523
2022,88,179502524
2022,88,185435467
2022,88,186684725
2022,88,190041076
2022,88,179502525
2022,88,179502526
2022,88,179616822
2022,88,181312101
2022,88,181312102
2022,88,198429635
2022,88,185133937
2022,88,189313603
2022,88,189313604
2022,88,189313605
2022,88,189313606
2022,88,180033027
2022,88,189313607
2022,88,189313608
2022,88,189313609
2022,88,189313610
2022,88,189313611
2022,88,189313612
2022,88,189313614
2022,88,189313615
2022,88,189313616
2022,88,189313617
2022,88,189313618
2022,88,189313619
2022,88,189313620
2022,88,189313621
2022,88,189313622
2022,88,189313623
2022,88,189313624
2022,88,189313625
2022,88,189313626
2022,88,189313627
2022,88,189313628
2022,88,189313630
2022,88,189313631
2022,88,189313632
2022,88,189313633
2022,88,189313634
2022,88,189313635
2022,88,189313636
2022,88,189313637
2022,88,189313638
2022,88,189313639
2022,88,189313640
2022,88,189313641
2022,88,189313642
2022,88,189313643
2022,88,189313644
2022,88,189313645
2022,88,189313646
2022,88,189313647
2022,88,189313649
2022,88,189313650
2022,88,189313651
2022,88,189313652
2022,88,189313653
2022,88,189313654
2022,88,189313655
2022,88,189313656
2022,88,189313657
2022,88,189313658
2022,88,180120954
2022,88,187310921
2022,88,181319523
2022,88,180120955
2022,88,189313660
2022,88,189313661
2022,88,189313662
2022,88,189313663
2022,88,189313664
2022,88,189313665
2022,88,189313667
2022,88,189313668
2022,88,189313670
2022,88,189313671
2022,88,189313672
2022,88,189313673
2022,88,189313674
2022,88,189313675
2022,88,189313676
2022,88,189313677
2022,88,189313678
2022,88,189313679
2022,88,189313682
2022,88,189313683
2022,88,189313684
2022,88,189313685
2022,88,189313686
2022,88,189313687
2022,88,189313688
2022,88,189313690
2022,88,189313691
2022,88,189313692
2022,88,189313693
2022,88,189313694
2022,88,189313695
2022,88,189313696
2022,88,189313697
2022,88,189313698
2022,88,189313699
2022,88,189313700
2022,88,189313701
2022,88,189313702
2022,88,189313703
2022,88,189313705
2022,88,189313706
2022,88,189313707
2022,88,189313708
2022,88,189313709
2022,88,189313710
2022,88,189313711
2022,88,189313712
2022,88,189313713
2022,88,189313714
2022,88,189313715
2022,88,189313716
2022,88,189313717
2022,88,189313718
2022,88,190732886
2022,88,185566957
2022,88,181482889
2022,88,183158782
2022,88,189423665
2022,88,182643277
2022,88,181312104
2022,88,185551274
2022,88,185551275
2022,88,182643278
2022,88,182643279
2022,88,181319526
2022,88,183687034
2022,88,183687035
2022,88,183895837
2022,88,179559708
2022,88,196721723
2022,88,201344893
2022,88,190732887
2022,88,190732888
2022,88,190732889
2022,88,180120956
2022,88,190732890
2022,88,190732891
2022,88,190732892
2022,88,190732893
2022,88,190732894
2022,88,190732895
2022,88,190732899
2022,88,179933734
2022,88,186684726
2022,88,179616823
2022,88,180120958
2022,88,180949132
2022,88,185566958
2022,88,181458313
2022,88,190732900
2022,88,181458314
2022,88,180033029
2022,88,190732901
2022,88,190732902
2022,88,190732904
2022,88,190732905
2022,88,195131815
2022,88,181408103
2022,88,179616824
2022,88,182643281
2022,88,185566959
2022,88,185293032
2022,88,181522623
2022,88,182643282
2022,88,185566960
2022,88,185566961
2022,88,180033030
