data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,48308017,,51
2022,48308018,,51
2022,48308019,,51
2022,48308020,,51
2022,48308021,,51
2022,48308022,,51
2022,48308023,,51
2022,48308024,,51
2022,50650739,,51
2022,48308025,,51
2022,48308026,,51
2022,48308027,,51
2022,48308028,,51
2022,48308029,,51
2022,49971858,,51
2022,48308030,,52
2022,48308031,,51
2022,48308032,,51
2022,48308033,,51
2022,48308034,,51
2022,48308035,,51
2022,48308036,,51
2022,48308037,,51
2022,48308038,,51
2022,48308039,,51
2022,48308040,,51
2022,48308041,,51
2022,48308042,,51
2022,48308043,,51
2022,48308044,,51
2022,48389820,,51
2022,48389821,,51
2022,48389822,,51
2022,48389823,,51
2022,48389824,,51
2022,48389825,,51
2022,50685824,,51
2022,50355445,,51
2022,50650749,,51
2022,46560628,,51
2022,48389983,,51
2022,48389984,,51
2022,48389985,,51
2022,48389986,,51
2022,48389987,,51
2022,48515385,,51
2022,49361432,,51
2022,49361433,,51
2022,49361434,,51
2022,49897620,,51
2022,49897621,,51
2022,49897622,,51
2022,49897623,,51
2022,49897624,,51
2022,49897678,,51
2022,49897679,,51
2022,49897680,,51
2022,49897681,,51
2022,49897682,,51
2022,49897683,,51
2022,49897684,,51
2022,49897685,,51
2022,49897686,,51
2022,49897687,,51
2022,49897688,,51
2022,49897689,,51
2022,49897690,,51
2022,49897691,,51
2022,49897692,,51
2022,49897693,,51
2022,46957988,,51
2022,48916090,,51
2022,48979141,,51
2022,48984793,,51
2022,49740296,,51
2022,49740297,,51
2022,49740298,,51
2022,49740299,,51
2022,49740300,,51
2022,45820126,,51
2022,46561092,,51
2022,46596094,,51
2022,46561094,,51
2022,46561095,,51
2022,46596095,,51
2022,46561096,,51
2022,46561097,,51
2022,46596097,,51
2022,46561099,,51
2022,46561100,,51
2022,46561101,,51
2022,46561102,,51
2022,46561103,,51
2022,46561104,,51
2022,46561105,,51
2022,46561106,,51
2022,46561107,,51
2022,46561108,,51
2022,46561109,,51
2022,46561110,,51
2022,46596098,,52
2022,46561112,,51
2022,46561113,,51
2022,46352792,,51
2022,46297024,,51
2022,46596099,,51
2022,46290685,,51
2022,46290687,,51
2022,46561114,,51
2022,46561115,,51
2022,46561116,,51
2022,46561118,,51
2022,46561119,,51
2022,46561120,,51
2022,46561121,,51
2022,46561122,,51
2022,46561123,,51
2022,46561124,,51
2022,46561125,,51
2022,46609957,,51
2022,46609958,,51
2022,46609959,,51
2022,45820127,,51
2022,45950788,,51
2022,46683255,,51
2022,46697007,,51
2022,46697008,,51
2022,46697009,,51
2022,46697010,,51
2022,46697011,,51
2022,46697012,,51
2022,46697013,,51
2022,46697014,,51
2022,46697015,,51
2022,46697016,,51
2022,46697018,,51
2022,46697019,,51
2022,46977901,,51
2022,46970215,,51
2022,46970216,,51
2022,46970217,,51
2022,46970218,,51
2022,46970219,,51
2022,46977902,,51
2022,46977903,,51
2022,46977904,,51
2022,46977905,,51
2022,46977906,,51
2022,46977907,,51
2022,46977908,,51
2022,46988571,,51
2022,46305910,,51
2022,46305911,,51
2022,47232363,,51
2022,47266279,,51
2022,47266280,,51
2022,47280069,,51
2022,47280070,,51
2022,47280078,,51
2022,47307261,,51
2022,47307262,,51
2022,47307263,,51
2022,47307264,,51
2022,47307265,,51
2022,47307266,,51
2022,47307267,,51
2022,47307268,,51
2022,47670233,,51
2022,47670234,,51
2022,47670235,,51
2022,47674839,,51
2022,47674840,,51
2022,47675670,,51
2022,47685111,,51
2022,47681536,,51
2022,47681538,,51
2022,47681539,,51
2022,47681541,,51
2022,47681543,,51
2022,47685112,,51
2022,46259256,,51
2022,47995461,,51
2022,47995462,,51
2022,47995463,,51
2022,47995464,,51
2022,47996036,,51
2022,47996037,,51
2022,46277790,,51
2022,46277791,,51
2022,46281258,,51
2022,46281259,,51
2022,46281260,,51
2022,46281261,,51
2022,46281262,,51
2022,46281559,,51
2022,46281560,,51
2022,46281564,,51
2022,46281565,,51
2022,46283355,,51
2022,50054700,,51
2022,48280537,,51
2022,48280538,,51
2022,48280539,,51
2022,46283356,,51
2022,46283357,,51
2022,46283358,,51
2022,46286572,,52
2022,46286573,,51
2022,46286574,,51
2022,48280540,,51
2022,48346630,,3
2022,48365919,,51
2022,46286575,,51
2022,48365920,,51
2022,48365921,,51
2022,48365922,,51
2022,46286576,,51
2022,46286577,,51
2022,48749284,,51
2022,46305912,,51
2022,46305913,,51
2022,48577652,,51
2022,46305914,,51
2022,48456039,,51
2022,48456040,,51
2022,48456041,,51
2022,48456042,,51
2022,48491822,,51
2022,48491823,,51
2022,48491824,,51
2022,48502793,,51
2022,48502794,,51
2022,48502795,,51
2022,48502796,,51
2022,48502797,,51
2022,48502799,,51
2022,48538878,,51
2022,46293615,,51
2022,48538879,,51
2022,46297005,,51
2022,48538880,,51
2022,48538881,,51
2022,46297006,,51
2022,46305915,,51
2022,46297008,,51
2022,46297009,,51
2022,46305916,,51
2022,46305917,,51
2022,46305918,,51
2022,46305919,,51
2022,46305920,,51
2022,46305921,,51
2022,46305922,,52
2022,46350112,,51
2022,46350113,,51
2022,46350114,,51
2022,46350115,,51
2022,46350116,,51
2022,46350118,,51
2022,46560691,,51
2022,46560692,,51
2022,46560694,,51
2022,46560695,,51
2022,46560696,,51
2022,46560698,,51
2022,46560699,,51
2022,46560705,,51
2022,46560706,,51
2022,46560707,,51
2022,46560714,,51
2022,48538882,,51
2022,48538883,,51
2022,48538884,,51
2022,48647367,,51
2022,48647368,,51
2022,48647369,,51
2022,48647370,,51
2022,48647373,,51
2022,48647374,,51
2022,48647375,,51
2022,48751123,,51
2022,48751124,,51
2022,48751125,,51
2022,48839361,,51
2022,48839362,,51
2022,48860735,,51
2022,48860736,,51
2022,48860737,,51
2022,48860738,,51
2022,48875356,,51
2022,48875357,,51
2022,48913980,,51
2022,48913981,,51
2022,48913982,,51
2022,48913983,,51
2022,48913984,,51
2022,49361442,,51
2022,49361443,,51
2022,49361444,,51
2022,49361445,,51
2022,49361446,,51
2022,49361447,,51
2022,49361448,,51
2022,49361449,,51
2022,49361450,,51
2022,49361451,,51
2022,49361452,,51
2022,49361453,,51
2022,49361454,,51
2022,49361455,,51
2022,49361456,,51
2022,49361457,,51
2022,49361458,,51
2022,49361459,,51
2022,49361460,,51
2022,49361461,,51
2022,46560715,,51
2022,46560716,,51
2022,46560717,,51
2022,46560718,,51
2022,46560719,,51
2022,46609922,,51
2022,46609923,,51
2022,46609924,,51
2022,46623261,,51
2022,46623262,,51
2022,46623263,,51
2022,46696986,,51
2022,46696987,,51
2022,46696988,,51
2022,46742527,,51
2022,46766016,,51
2022,46815241,,51
2022,46868656,,51
2022,46881867,,51
2022,46881868,,51
2022,46881869,,51
2022,46890410,,51
2022,46890411,,51
2022,46890412,,51
2022,46954545,,51
2022,46967305,,51
2022,46967306,,51
2022,46985366,,51
2022,46985367,,52
2022,46985368,,51
2022,46991830,,51
2022,47113634,,51
2022,47113636,,51
2022,47195313,,51
2022,47195314,,51
2022,47195315,,51
2022,47229250,,51
2022,47229251,,51
2022,47232353,,51
2022,47232354,,51
2022,47266276,,51
2022,47266277,,51
2022,47293206,,51
2022,47293210,,51
2022,47293211,,51
2022,47293212,,51
2022,47293213,,51
2022,47293214,,51
2022,47382610,,51
2022,47382611,,51
2022,47382612,,51
2022,47399885,,52
2022,47399886,,51
2022,47646239,,51
2022,47646240,,51
2022,47646241,,51
2022,47646242,,51
2022,47646243,,51
2022,47646244,,51
2022,47646245,,51
2022,47646246,,51
2022,47646247,,51
2022,47646248,,51
2022,47646249,,51
2022,47660837,,51
2022,47660838,,51
2022,47692823,,51
2022,47692824,,51
2022,47697320,,51
2022,47697321,,51
2022,47717423,,51
2022,47748782,,51
2022,47748783,,51
2022,47770580,,51
2022,47787119,,51
2022,47991570,,51
2022,47996019,,51
2022,47996020,,51
2022,47996021,,51
2022,47996022,,51
2022,48045597,,51
2022,49361462,,51
2022,49361463,,51
2022,49361464,,51
2022,49361465,,51
2022,49361466,,51
2022,49361467,,51
2022,49361468,,51
2022,49361469,,51
2022,49361470,,51
2022,49361471,,51
2022,49361472,,51
2022,49626599,,51
2022,49626600,,51
2022,49626601,,51
2022,49626602,,51
2022,49626603,,51
2022,49685579,,51
2022,49685580,,51
2022,49784849,,51
2022,49784850,,51
2022,49784851,,51
2022,49836664,,51
2022,49836665,,51
2022,49949689,,51
2022,49949695,,51
2022,48045598,,51
2022,49949735,,51
2022,48084404,,51
2022,49977830,,51
2022,50013375,,51
2022,48084405,,51
2022,50017403,,51
2022,48096247,,51
2022,50017404,,51
2022,50017405,,52
2022,48187309,,51
2022,48188310,,51
2022,50017406,,51
2022,48188311,,51
2022,48274494,,51
2022,50017407,,51
2022,50017408,,51
2022,48274495,,51
2022,48274496,,51
2022,48274497,,51
2022,48274498,,51
2022,48274499,,51
2022,48307339,,51
2022,50017409,,51
2022,50017410,,51
2022,48307340,,51
2022,48378301,,51
2022,48382824,,51
2022,48382825,,51
2022,48382826,,51
2022,48382827,,51
2022,48382828,,51
2022,48382829,,51
2022,48382830,,51
2022,48430561,,51
2022,48430562,,51
2022,48430563,,51
2022,48430564,,51
2022,48430565,,51
2022,48430566,,51
2022,48437544,,51
2022,48437545,,51
2022,48437546,,51
2022,48478126,,51
2022,48505836,,51
2022,48538867,,51
2022,50017910,,51
2022,48564828,,51
2022,48564829,,51
2022,48564830,,51
2022,48564831,,51
2022,48576913,,51
2022,48581046,,51
2022,48779651,,51
2022,48795057,,51
2022,48795058,,51
2022,48795059,,51
2022,48809104,,51
2022,49360763,,51
2022,49360765,,51
2022,49360766,,51
2022,49360767,,51
2022,49360768,,51
2022,49360769,,51
2022,49360770,,51
2022,50017911,,51
2022,49360771,,51
2022,49360772,,51
2022,49360773,,51
2022,49360774,,51
2022,49360775,,51
2022,49360776,,51
2022,49360777,,51
2022,49360778,,51
2022,49360779,,51
2022,49360780,,51
2022,49360781,,51
2022,49360782,,51
2022,49360783,,51
2022,49360784,,51
2022,49360785,,51
2022,49360786,,51
2022,49360787,,51
2022,49360788,,51
2022,49360789,,51
2022,49360790,,51
2022,49360791,,51
2022,49360792,,51
2022,49360793,,51
2022,49360794,,51
2022,49360795,,51
2022,49360796,,51
2022,49360797,,51
2022,49360798,,51
2022,49360799,,51
2022,49360800,,51
2022,49360801,,51
2022,49360802,,51
2022,49360803,,51
2022,49360804,,51
2022,49360805,,51
2022,49360806,,51
2022,49360807,,51
2022,49360808,,51
2022,49360809,,51
2022,49588318,,51
2022,49588319,,51
2022,49592752,,51
2022,49592753,,51
2022,49592754,,51
2022,50236697,,51
2022,50236698,,51
2022,50236699,,51
2022,50236700,,51
2022,50470386,,51
2022,50470387,,51
2022,50470388,,51
2022,50485414,,51
2022,50017912,,51
2022,50499135,,51
2022,50017913,,51
2022,50499136,,51
2022,50499137,,51
2022,50017914,,51
2022,50499138,,51
2022,50499139,,51
2022,50017915,,51
2022,50052768,,51
2022,50499140,,51
2022,50667521,,51
2022,50980402,,51
2022,48161507,,51
2022,48161508,,51
2022,48161509,,51
2022,50980403,,51
2022,51199068,,51
2022,51246186,,51
2022,51246187,,51
2022,45219047,,53
2022,48161510,,51
2022,48161511,,51
2022,48161512,,51
2022,48161513,,51
2022,48178023,,51
2022,48178024,,51
2022,48178025,,51
2022,48178026,,51
2022,48187360,,51
2022,48274517,,51
2022,48330545,,51
2022,48330546,,51
2022,48330547,,51
2022,48330548,,51
2022,48330549,,51
2022,48365923,,51
2022,48426854,,51
2022,48426855,,51
2022,48426856,,51
2022,48426857,,51
2022,48426858,,51
2022,48457311,,51
2022,48457312,,51
2022,48457313,,51
2022,48457314,,51
2022,48457315,,51
2022,48457316,,51
2022,48472464,,51
2022,48478135,,51
2022,45536335,,51
2022,45536336,,51
2022,45594253,,51
2022,45634468,,51
2022,48501879,,51
2022,45764008,,4
2022,46244926,,51
2022,48516071,,51
2022,46297010,,51
2022,46297011,,51
2022,46297012,,51
2022,46321839,,51
2022,46321840,,51
2022,46560728,,51
2022,48516072,,51
2022,48516073,,51
2022,48577653,,51
2022,48626198,,51
2022,48626199,,51
2022,48626200,,51
2022,48626201,,51
2022,48749285,,51
2022,48749286,,51
2022,48749287,,51
2022,48762378,,51
2022,48762379,,51
2022,48762380,,51
2022,48779654,,51
2022,48779655,,51
2022,48812690,,51
2022,48812691,,51
2022,48812692,,51
2022,48838713,,51
2022,46875690,,51
2022,50054702,,51
2022,48838715,,51
2022,48838716,,51
2022,48860739,,51
2022,48905382,,51
2022,46886688,,51
2022,47229252,,51
2022,48905383,,51
2022,48905384,,51
2022,48905385,,51
2022,48905386,,51
2022,48979144,,51
2022,47229253,,51
2022,47229254,,51
2022,47229255,,51
2022,47261708,,51
2022,49361473,,51
2022,47834415,,51
2022,49361474,,51
2022,49361475,,51
2022,49361476,,51
2022,49361477,,51
2022,49361478,,51
2022,48151432,,51
2022,49361479,,51
2022,49361480,,51
2022,49361481,,51
2022,49361482,,51
2022,49361483,,51
2022,48156280,,51
2022,49361484,,4
2022,49361485,,51
2022,49361486,,51
2022,49361487,,51
2022,49361488,,51
2022,49361489,,51
2022,49361490,,51
2022,49361491,,51
2022,49361492,,51
2022,49361493,,51
2022,49463386,,51
2022,49361494,,51
2022,48383526,,51
2022,48779652,,51
2022,48979142,,51
2022,49360813,,53
2022,49360815,,51
2022,49575568,,51
2022,50462845,,51
2022,51478985,,51
2022,50462847,,51
2022,51483358,,51
2022,49361495,,51
2022,49361496,,51
2022,49361497,,51
2022,49463387,,51
2022,49463388,,51
2022,49557883,,51
2022,49613953,,51
2022,49613954,,51
2022,49613955,,51
2022,49613956,,51
2022,49613957,,51
2022,49613958,,51
2022,49624843,,51
2022,49624845,,51
2022,49624846,,51
2022,50462848,,51
2022,50462849,,51
2022,51551892,,51
2022,51552542,,51
2022,46560763,,51
2022,50954555,,51
2022,46294700,,51
2022,46294704,,51
2022,46286095,,51
2022,46286038,,51
2022,46283362,,51
2022,46321858,,51
2022,46297028,,51
2022,46323814,,52
2022,46344734,,51
2022,46344735,,51
2022,46561189,,51
2022,46574296,,51
2022,46621518,,51
2022,46834614,,51
2022,46834615,,51
2022,46927769,,51
2022,47560764,,51
2022,47565677,,51
2022,47565678,,51
2022,47770030,,51
2022,46560764,,51
2022,46560765,,51
2022,45488630,,51
2022,46560766,,51
2022,45488638,,51
2022,48029061,,51
2022,46560767,,51
2022,45488649,,51
2022,45488650,,51
2022,45488651,,51
2022,45490800,,51
2022,45490801,,51
2022,45833614,,51
2022,48029062,,51
2022,45833617,,51
2022,48029063,,51
2022,45833619,,51
2022,48029064,,51
2022,45833620,,51
2022,45833621,,51
2022,45833622,,51
2022,46350119,,51
2022,46350121,,53
2022,46350122,,51
2022,46560769,,51
2022,46560770,,51
2022,46560771,,51
2022,46560772,,51
2022,46560773,,51
2022,46560774,,51
2022,46560775,,51
2022,46560777,,51
2022,46560778,,52
2022,46560779,,52
2022,46824373,,51
2022,46824374,,51
2022,46824375,,51
2022,46824376,,51
2022,46824377,,51
2022,46824378,,51
2022,46824379,,51
2022,46824380,,51
2022,46824381,,51
2022,46824382,,51
2022,47399887,,51
2022,48029065,,51
2022,48029066,,51
2022,48120981,,51
2022,46886689,,51
2022,46886690,,51
2022,46886691,,51
2022,46886692,,51
2022,47280042,,51
2022,47280043,,51
2022,47399888,,51
2022,47399889,,51
2022,47440376,,51
2022,47440377,,51
2022,47440379,,51
2022,47440382,,51
2022,48120982,,51
2022,47440383,,51
2022,47440384,,51
2022,47615990,,51
2022,47615991,,51
2022,47619190,,51
2022,47619191,,51
2022,47619192,,51
2022,47619193,,51
2022,47619194,,51
2022,47619195,,51
2022,47619196,,51
2022,47619197,,51
2022,47619198,,52
2022,47619199,,51
2022,47619200,,52
2022,47619201,,51
2022,47619202,,51
2022,47619203,,51
2022,47619204,,51
2022,47619205,,51
2022,47619206,,51
2022,47646250,,51
2022,47646251,,51
2022,47646252,,51
2022,47960443,,51
2022,47960444,,51
2022,47991057,,51
2022,48024481,,51
2022,49361640,,52
2022,49361641,,51
2022,49361642,,51
2022,49361643,,51
2022,49361644,,51
2022,48308011,,51
2022,48457306,,51
2022,48365857,,51
2022,48378302,,51
2022,49558180,,51
2022,48426847,,51
2022,48426848,,51
2022,48430567,,51
2022,48430568,,51
2022,48430569,,51
2022,48430570,,51
2022,48437547,,51
2022,48437548,,51
2022,48478127,,51
2022,48478128,,51
2022,48507339,,51
2022,49636792,,51
2022,49636793,,51
2022,47747273,,51
2022,47747274,,51
2022,48142928,,51
2022,48539781,,51
2022,48708084,,51
2022,48142929,,51
2022,48142930,,51
2022,48708085,,51
2022,48708086,,51
2022,48708087,,51
2022,48749241,,51
2022,46589752,,51
2022,48142931,,51
2022,48502800,,51
2022,48984945,,51
2022,48984947,,51
2022,48984948,,51
2022,49740378,,51
2022,46589755,,51
2022,46594361,,51
2022,46594362,,51
2022,47992758,,51
2022,47992759,,51
2022,48189207,,51
2022,45453214,,51
2022,48426849,,51
2022,48503506,,51
2022,49837902,,51
2022,49837903,,3
2022,50326613,,51
2022,45453215,,51
2022,45453216,,51
2022,45453217,,51
2022,45453218,,51
2022,45453219,,51
2022,45932332,,51
2022,45932333,,51
2022,45932334,,51
2022,45932337,,51
2022,45932343,,51
2022,45932344,,51
2022,45932346,,51
2022,45932347,,51
2022,45932350,,51
2022,45932353,,51
2022,45932354,,51
2022,46305927,,51
2022,46305928,,51
2022,46305929,,51
2022,46305930,,51
2022,46305931,,51
2022,46609967,,51
2022,46609968,,51
2022,46609970,,51
2022,46609972,,51
2022,46609973,,51
2022,46609974,,51
2022,46609975,,51
2022,46609976,,51
2022,46609977,,51
2022,46609978,,51
2022,46954582,,51
2022,46954583,,51
2022,46954584,,51
2022,46954585,,51
2022,46954586,,51
2022,46954587,,51
2022,46954588,,51
2022,46954589,,51
2022,46954590,,51
2022,46954591,,51
2022,46954592,,51
2022,46954593,,51
2022,46954594,,51
2022,46954595,,51
2022,46954596,,51
2022,47317516,,51
2022,47317517,,51
2022,47317518,,51
2022,47317521,,51
2022,47317522,,51
2022,47317525,,51
2022,47317528,,51
2022,47317531,,51
2022,47317533,,51
2022,47317536,,51
2022,47317538,,51
2022,47841621,,51
2022,47841622,,51
2022,47841623,,51
2022,47841624,,51
2022,47841625,,51
2022,47841626,,51
2022,47841627,,51
2022,47841628,,51
2022,47841629,,51
2022,47841630,,51
2022,47841631,,51
2022,47841632,,51
2022,48132802,,51
2022,48132803,,51
2022,48132804,,51
2022,48132805,,51
2022,50896495,,51
2022,48132806,,51
2022,48132807,,51
2022,48132810,,51
2022,48132811,,51
2022,50871547,,51
2022,48132812,,51
2022,48132814,,51
2022,50871548,,51
2022,48132815,,51
2022,50871549,,51
2022,50871550,,51
2022,48132817,,51
2022,50335541,,51
2022,48132818,,51
2022,48132819,,51
2022,51246190,,51
2022,48132820,,51
2022,48132821,,51
2022,50921928,,51
2022,48132822,,51
2022,48132823,,51
2022,51246191,,51
2022,51258095,,51
2022,48132824,,51
2022,51258096,,51
2022,51258097,,51
2022,50971270,,51
2022,48132825,,51
2022,50971271,,51
2022,50971272,,51
2022,50971273,,51
2022,50971274,,51
2022,50971275,,51
2022,48132826,,51
2022,50971276,,51
2022,50971277,,51
2022,51246192,,51
2022,51246193,,51
2022,50977615,,51
2022,50980404,,51
2022,50980405,,51
2022,50980406,,52
2022,51119686,,52
2022,48472466,,51
2022,51119687,,52
2022,48472468,,51
2022,48472469,,51
2022,48472470,,51
2022,51119688,,52
2022,48472471,,51
2022,48472473,,51
2022,48472474,,51
2022,48472475,,51
2022,48472476,,51
2022,48472477,,51
2022,48472478,,51
2022,48472479,,51
2022,48472480,,51
2022,48472481,,51
2022,51119689,,52
2022,50980407,,51
2022,51119690,,52
2022,48472482,,51
2022,48472483,,51
2022,48472484,,51
2022,48875358,,51
2022,48875359,,51
2022,48875360,,51
2022,48875361,,51
2022,48875362,,51
2022,48875363,,51
2022,48875364,,51
2022,48875365,,51
2022,48875366,,51
2022,48875367,,51
2022,48875368,,51
2022,48875369,,51
2022,48875370,,51
2022,48875371,,51
2022,48875372,,51
2022,48875373,,51
2022,48875374,,51
2022,48875375,,51
2022,48875376,,51
2022,48875377,,51
2022,48875378,,51
2022,48875379,,51
2022,48875380,,51
2022,48875381,,51
2022,48875382,,51
2022,48875383,,51
2022,48875384,,51
2022,48875385,,51
2022,48875386,,51
2022,48875387,,51
2022,48875388,,51
2022,49361990,,51
2022,49361991,,51
2022,49361992,,51
2022,49361993,,51
2022,49361994,,51
2022,49361995,,51
2022,49361996,,51
2022,49361997,,51
2022,49361998,,51
2022,49361999,,51
2022,49362000,,51
2022,49624847,,51
2022,49624848,,51
2022,49624849,,51
2022,49624851,,51
2022,49624852,,51
2022,49624853,,51
2022,49624855,,51
2022,49624856,,51
2022,49624857,,51
2022,49624858,,51
2022,49624859,,51
2022,49624860,,51
2022,49624861,,51
2022,49624863,,51
2022,49624864,,51
2022,49624865,,51
2022,49624866,,51
2022,49624867,,51
2022,49624868,,51
2022,50980408,,51
2022,50980409,,51
2022,50980410,,51
2022,50980411,,51
2022,50980412,,51
2022,50980413,,51
2022,50980414,,51
2022,50980415,,51
2022,50980416,,51
2022,51246194,,51
2022,51246195,,51
2022,51026029,,51
2022,51119691,,52
2022,51026030,,51
2022,51026031,,51
2022,51026032,,51
2022,51119692,,1
2022,51094778,,51
2022,51094779,,51
2022,51268961,,51
2022,51253078,,51
2022,51253079,,52
2022,51253080,,51
2022,51253081,,51
2022,51253082,,51
2022,51268962,,51
2022,51268963,,51
2022,51268964,,51
2022,51119693,,1
2022,51268965,,51
2022,51268966,,51
2022,51275498,,51
2022,51275499,,51
2022,51119694,,51
2022,51275500,,51
2022,51275501,,51
2022,51275502,,51
2022,51275503,,51
2022,51275504,,51
2022,51275505,,51
2022,51119695,,51
2022,51275506,,51
2022,51275507,,51
2022,51281216,,51
2022,51281217,,51
2022,51281218,,51
2022,51281219,,51
2022,51281220,,51
2022,51281221,,51
2022,51281222,,52
2022,51281223,,51
2022,51119696,,51
2022,51119698,,52
2022,51281224,,51
2022,51340590,,51
2022,51119699,,52
2022,50735223,,51
2022,51340591,,51
2022,51342794,,51
2022,51342795,,51
2022,51342796,,51
2022,51342797,,51
2022,51342798,,51
2022,50335542,,51
2022,50335543,,51
2022,50335544,,51
2022,50750201,,51
2022,51119700,,52
2022,51119701,,1
2022,50750202,,51
2022,51342799,,51
2022,51119702,,52
2022,51119703,,52
2022,51119704,,51
2022,51342800,,51
2022,50771922,,51
2022,51168524,,51
2022,51369767,,51
2022,51369768,,51
2022,51369769,,51
2022,49607580,,52
2022,49607581,,51
2022,45497382,,5
2022,45497383,,5
2022,45497384,,5
2022,45496864,,51
2022,45496865,,51
2022,45496868,,51
2022,49626598,,51
2022,49605530,,52
2022,45516712,,51
2022,45516713,,51
2022,49740301,,52
2022,45516714,,51
2022,49666564,,51
2022,49740302,,52
2022,49685551,,52
2022,49685552,,51
2022,46868657,,51
2022,45496879,,51
2022,45496882,,51
2022,45496883,,51
2022,45496885,,51
2022,45519130,,51
2022,45496888,,51
2022,45519131,,51
2022,45496892,,51
2022,45496893,,51
2022,45496895,,51
2022,45496896,,51
2022,45721369,,51
2022,45721370,,51
2022,45721371,,51
2022,45721372,,51
2022,45721373,,51
2022,45721374,,51
2022,45721375,,51
2022,45810008,,51
2022,45810009,,51
2022,45825501,,51
2022,45825502,,51
2022,45825503,,51
2022,46562011,,51
2022,46562012,,51
2022,46562013,,51
2022,46562014,,51
2022,46562015,,51
2022,46562016,,51
2022,46562017,,51
2022,46562018,,51
2022,46562019,,51
2022,46562020,,51
2022,46562021,,51
2022,46562022,,51
2022,46562023,,51
2022,46562024,,51
2022,46562025,,51
2022,48139910,,51
2022,46562026,,51
2022,46562027,,51
2022,46562028,,51
2022,46562029,,51
2022,46562030,,51
2022,46562031,,51
2022,46562032,,51
2022,46872438,,51
2022,46872442,,51
2022,46872443,,51
2022,46872444,,51
2022,46872445,,51
2022,46872446,,51
2022,46872447,,51
2022,46872448,,51
2022,46872449,,51
2022,46872451,,51
2022,46872452,,51
2022,46872453,,51
2022,46872454,,51
2022,47230048,,51
2022,47230049,,51
2022,47230050,,51
2022,47230051,,51
2022,47230052,,51
2022,47230053,,51
2022,47230054,,51
2022,47230055,,51
2022,47230056,,51
2022,47230057,,51
2022,47230058,,51
2022,47230059,,51
2022,47230060,,51
2022,50315126,,51
2022,47230061,,51
2022,47230062,,51
2022,46272113,,51
2022,47230064,,51
2022,47230065,,51
2022,47230066,,51
2022,47510056,,51
2022,47510057,,51
2022,47510058,,51
2022,47194042,,53
2022,47510059,,51
2022,47510061,,51
2022,47510062,,51
2022,47510063,,51
2022,47510064,,51
2022,47849313,,51
2022,47510065,,51
2022,47510066,,51
2022,47510067,,51
2022,47510068,,51
2022,47849314,,51
2022,47510069,,51
2022,48308654,,51
2022,47510070,,51
2022,47510071,,51
2022,47510072,,51
2022,47510073,,51
2022,47510074,,51
2022,47510076,,51
2022,47510077,,51
2022,47814761,,51
2022,47814762,,51
2022,47814764,,51
2022,47814767,,51
2022,47814770,,51
2022,47814771,,51
2022,47814774,,51
2022,47814781,,51
2022,47814785,,51
2022,47814792,,51
2022,47818443,,51
2022,47818444,,51
2022,47818445,,51
2022,47818446,,51
2022,47818447,,51
2022,47818448,,51
2022,48430586,,51
2022,48430587,,51
2022,48430588,,51
2022,48430589,,51
2022,48430590,,51
2022,48430591,,51
2022,48430592,,51
2022,48308655,,51
2022,48430593,,51
2022,48571259,,51
2022,48430594,,51
2022,48430595,,51
2022,48430596,,51
2022,48430597,,51
2022,48430598,,51
2022,48430599,,51
2022,48875390,,51
2022,48875391,,51
2022,48875392,,51
2022,48875394,,51
2022,48875395,,51
2022,48875396,,51
2022,48875401,,51
2022,48875403,,51
2022,48860740,,51
2022,48839364,,51
2022,48839365,,51
2022,48839366,,51
2022,48839367,,51
2022,48839368,,51
2022,49464578,,51
2022,49464579,,51
2022,49464580,,51
2022,49464581,,51
2022,48571260,,51
2022,49361435,,51
2022,49361436,,51
2022,49361437,,51
2022,48378989,,51
2022,48378990,,51
2022,48383527,,51
2022,49464583,,51
2022,49464584,,51
2022,49464585,,51
2022,49464586,,51
2022,49464587,,51
2022,49464588,,51
2022,49464590,,51
2022,48383528,,51
2022,48502775,,51
2022,48502777,,51
2022,48502778,,51
2022,48502781,,51
2022,48502782,,51
2022,48502783,,51
2022,48502784,,51
2022,48708089,,51
2022,49361504,,51
2022,49466064,,51
2022,49466065,,51
2022,49466066,,51
2022,49466067,,51
2022,49466068,,51
2022,49466069,,51
2022,49613959,,51
2022,49361505,,51
2022,49613960,,51
2022,49361506,,51
2022,49613961,,51
2022,49613962,,3
2022,49613963,,3
2022,49613964,,51
2022,49613965,,51
2022,49361507,,51
2022,49613966,,51
2022,49609880,,51
2022,49609881,,51
2022,49634409,,51
2022,49634410,,51
2022,45267594,,51
2022,45267595,,51
2022,45640066,,51
2022,45640069,,51
2022,45640073,,51
2022,46638779,,51
2022,45653940,,51
2022,45653941,,51
2022,45653943,,51
2022,45662932,,51
2022,45662933,,51
2022,45662934,,51
2022,45662935,,51
2022,45679509,,51
2022,45764011,,51
2022,48426860,,51
2022,45679510,,51
2022,45764018,,51
2022,45764058,,51
2022,45764081,,51
2022,45764204,,51
2022,45764243,,51
2022,46286578,,51
2022,46286579,,51
2022,46315355,,51
2022,46321846,,51
2022,46321847,,51
2022,46675542,,9
2022,46321848,,51
2022,49632855,,51
2022,46321849,,51
2022,46321850,,51
2022,46561132,,51
2022,46561133,,51
2022,46561134,,51
2022,46627554,,51
2022,46627555,,51
2022,49632856,,51
2022,46627556,,51
2022,49632857,,51
