data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2022,151606174,152754176,7,,
2022,160130727,162621784,7,,
2022,151606176,152754180,7,,
2022,160759111,163341769,7,,
2022,151606178,152754182,5,,1
2022,151606179,152754182,7,1,
2022,151606181,152754184,7,,
2022,160130729,162621787,4,,
2022,151606182,152754186,4,,
2022,160130730,162621788,4,,
2022,151606184,152754188,7,,
2022,163173835,166156736,7,,
2022,151606185,152754189,6,,
2022,151606187,152754192,5,,1
2022,151606188,152754192,7,1,
2022,151606190,152754194,7,,
2022,151606191,152754195,7,,
2022,151606193,152754197,5,,
2022,160130732,162621793,1,,
2022,151606195,152754199,7,,
2022,160130733,162621793,4,,
2022,151606197,152754202,7,,
2022,160130734,162621794,7,,
2022,151606199,152754204,7,,
2022,160130735,162621795,7,,
2022,151606201,152754206,4,,
2022,151606202,152754206,5,,1
2022,151606203,152754206,7,1,
2022,160130736,162621796,1,,
2022,151606204,152754208,7,,
2022,151606206,152754210,7,,
2022,160130737,162621796,7,,
2022,163211580,166199543,7,,
2022,151606208,152754212,7,,
2022,151606210,152754214,5,,1
2022,151606211,152754214,7,1,
2022,160130739,162621804,7,,
2022,151606213,152754216,7,,
2022,151606215,152754218,7,,
2022,151606217,152754220,4,,
2022,151606218,152754220,7,,
2022,151606220,152754222,7,,
2022,151606222,152754225,7,,
2022,165969539,169345932,7,,
2022,160759112,163341770,7,,
2022,151606225,152754230,7,,
2022,160787516,163375415,7,,
2022,151606227,152754232,7,,
2022,151606228,152754233,7,1,
2022,163288603,166288353,7,,
2022,151606230,152754235,4,,
2022,160130744,162621809,7,,
2022,151606232,152754237,1,,
2022,151606233,152754237,4,,
2022,160130745,162621810,7,,
2022,151606235,152754239,1,,
2022,151606236,152754239,4,,
2022,160130746,162621811,7,,
2022,151606237,152754241,7,,
2022,161316707,163983429,7,,
2022,151606238,152754243,5,,
2022,151606239,152754243,7,,
2022,151606241,152754245,6,,
2022,160130749,162621814,7,,
2022,151606243,152754247,5,,
2022,151606244,152754247,7,,
2022,160130750,162621816,4,,
2022,151606245,152754249,4,,
2022,151606247,152754251,7,,
2022,160130751,162621817,4,,
2022,151606248,152754253,5,,
2022,151606249,152754253,7,,
2022,160130752,162621819,1,,
2022,151606251,152754257,7,,
2022,160130753,162621820,7,,
2022,151606252,152754259,7,,
2022,151606253,152754263,5,,1
2022,151606254,152754263,7,1,
2022,151606255,152754264,7,,
2022,151606258,152754266,7,,
2022,151606260,152754268,7,,
2022,160130755,162621824,7,,
2022,151606262,152754270,7,,
2022,160130756,162621825,7,,
2022,160130757,162621826,5,,
2022,151606266,152754276,7,,
2022,151606268,152754278,4,,
2022,160130758,162621826,7,,
2022,160130759,162621828,4,,
2022,151606269,152754280,7,,
2022,151606271,152754282,7,,
2022,160130760,162621829,7,,
2022,151606272,152754283,7,,
2022,160130761,162621830,7,,
2022,151606274,152754285,5,,
2022,151606275,152754285,7,,
2022,160130762,162621831,6,,
2022,151606278,152754289,5,,1
2022,151606279,152754289,7,1,
2022,165409753,168703792,1,,
2022,151606281,152754291,5,,
2022,151606282,152754291,7,,
2022,165409754,168703792,7,,
2022,151606284,152754293,1,,
2022,164832275,168051672,7,,
2022,151606286,152754296,7,,
2022,160130763,162621832,6,,
2022,151606287,152754297,7,,
2022,151606288,152754299,7,,
2022,160130764,162621833,7,,
2022,151606290,152754301,7,,
2022,160130765,162621834,7,,
2022,160130766,162621835,6,,
2022,151606294,152754307,7,,
2022,160130767,162621836,7,,
2022,151606296,152754309,7,,
2022,160130768,162621837,4,,
2022,151606298,152754311,7,,
2022,160130769,162621838,7,,
2022,151606299,152754312,5,,
2022,151606300,152754312,6,,
2022,151606301,152754312,7,,
2022,165188249,168454094,7,1,
2022,160130771,162621842,6,,
2022,151606303,152754317,4,,
2022,151606305,152754319,5,,
2022,151606307,152754321,7,,
2022,160130772,162621842,7,,
2022,160130773,162621843,7,,
2022,151606309,152754323,7,,
2022,160130774,162621845,4,,
2022,151606313,152754328,7,,
2022,151606314,152754329,7,,
2022,160130775,162621847,7,,
2022,151606316,152754331,1,,
2022,151606317,152754333,7,,
2022,160130776,162621849,7,,
2022,151606319,152754335,7,,
2022,151606322,152754338,7,,
2022,160130777,162621850,6,,
2022,151606323,152754339,1,,
2022,160130778,162621851,4,,
2022,151606326,152754342,7,,
2022,160130779,162621856,7,,
2022,151606328,152754344,7,,
2022,151606329,152754345,7,,
2022,151606331,152754347,7,,
2022,151606333,152754349,5,,
2022,151606334,152754349,7,,
2022,151606335,152754350,7,,
2022,160130780,162621858,7,,
2022,151606338,152754353,4,,
2022,151606340,152754355,7,,
2022,160130781,162621859,7,,
2022,160130782,162621861,7,,
2022,151606343,152754359,7,,
2022,151606344,152754361,7,,
2022,160130783,162621862,4,,
2022,151606346,152754363,4,,
2022,151606347,152754363,7,,
2022,160130784,162621862,7,,
2022,151606349,152754365,7,,
2022,160130785,162621863,4,,
2022,151606350,152754367,4,,
2022,162956422,165898995,5,,1
2022,151606352,152754369,7,,
2022,151606354,152754371,7,,
2022,162956423,165898995,7,1,
2022,160130788,162621866,7,,
2022,160130789,162621870,4,,
2022,151606358,152754377,7,,
2022,151606360,152754379,5,,
2022,151606362,152754381,5,,
2022,151606363,152754382,4,,
2022,151606364,152754382,7,,
2022,160130790,162621870,7,,
2022,160130791,162621871,1,,
2022,151606366,152754384,1,,
2022,160130792,162621873,4,,
2022,151606367,152754386,7,,
2022,151606369,152754388,7,,
2022,160130793,162621875,7,,
2022,151606371,152754390,7,,
2022,151606372,152754392,7,,
2022,161775682,164527061,5,,
2022,151606374,152754394,4,,
2022,160785171,163372497,4,,
2022,151606376,152754396,5,,1
2022,151606377,152754396,7,1,
2022,151606379,152754398,7,,
2022,160785172,163372497,7,,
2022,160130795,162621882,7,,
2022,151606381,152754400,7,,
2022,151606383,152754402,7,,
2022,151606385,152754404,7,,
2022,151606389,152754410,7,,
2022,151606391,152754412,4,,
2022,160130796,162621883,4,,
2022,151606392,152754413,7,,
2022,160130797,162621884,1,,
2022,151606394,152754415,7,,
2022,161715094,164452203,7,,
2022,151606395,152754417,7,,
2022,160130798,162621885,7,,
2022,151606396,152754419,5,,
2022,151606397,152754419,7,,
2022,151606399,152754421,7,,
2022,160130799,162621886,1,,
2022,151606401,152754423,7,,
2022,160130800,162621886,7,,
2022,162400183,165248923,5,,
2022,151606403,152754425,5,,
2022,151606404,152754425,7,,
2022,151606406,152754427,7,,
2022,162400184,165248923,7,,
2022,151606407,152754429,4,,
2022,160130803,162621889,7,,
2022,151606409,152754431,7,,
2022,160743253,163323230,5,,1
2022,151606410,152754433,7,,
2022,160743254,163323230,7,1,
2022,151606412,152754435,7,,
2022,164297802,167436346,7,1,
2022,151606414,152754437,7,,
2022,161316708,163983430,7,,
2022,151606417,152754440,7,,
2022,164297803,167436347,5,,1
2022,151606420,152754444,7,,
2022,151606422,152754446,7,,
2022,164297804,167436347,7,1,
2022,160130808,162621894,7,,
2022,151606424,152754448,7,,
2022,160130809,162621895,4,,
2022,151606426,152754450,7,,
2022,151606428,152754452,7,,
2022,160130810,162621896,1,,
2022,160130811,162621896,4,,
2022,160739227,163318509,7,1,
2022,151606432,152754458,7,,
2022,160753577,163335303,5,,1
2022,151606436,152754463,7,,
2022,151606438,152754465,7,,
2022,160753578,163335303,7,1,
2022,160130815,162621900,7,,
2022,151606440,152754467,7,,
2022,163231043,166223484,1,,
2022,151606442,152754469,6,,
2022,151606444,152754472,7,,
2022,160130817,162621902,4,,
2022,151606446,152754474,7,,
2022,160130818,162621903,7,,
2022,151606448,152754476,7,,
2022,160130819,162621906,7,,
2022,151606451,152754478,6,,
2022,151606453,152754480,7,1,
2022,151606455,152754482,6,,
2022,160130820,162621907,4,,
2022,151606456,152754484,4,,
2022,160130821,162621907,7,,
2022,151606458,152754486,7,,
2022,160130822,162621909,1,,
2022,151606460,152754488,4,,
2022,160130823,162621909,4,,
2022,160130824,162621909,7,,
2022,160130825,162621910,7,,
2022,151447036,152564726,4,,
2022,164832276,168051674,7,,
2022,151447037,152564727,7,,
2022,151447038,152564728,4,,
2022,151447039,152564730,1,,
2022,160130827,162621914,6,,
2022,151447040,152564731,4,,
2022,160130829,162621916,7,,
2022,151447041,152564732,7,,
2022,166340155,169770570,7,,
2022,151447044,152564734,1,,
2022,151447045,152564735,7,,
2022,160130830,162621917,7,,
2022,151447046,152564737,7,,
2022,160787517,163375416,7,,
2022,151447047,152564739,7,,
2022,160918313,163524294,4,,
2022,151447048,152564740,7,,
2022,151447049,152564741,7,,
2022,160130831,162621918,4,,
2022,151447050,152564742,7,,
2022,160130833,162621921,1,,
2022,151606463,152754492,6,,
2022,151606464,152754492,7,,
2022,151447052,152564744,7,,
2022,160130834,162621921,4,,
2022,160130835,162621921,7,,
2022,160130836,162621923,1,,
2022,151447053,152564745,5,,
2022,151447054,152564745,7,,
2022,151447055,152564746,4,,
2022,160130837,162621923,4,,
2022,164297805,167436348,7,,
2022,160866971,163469082,7,,
2022,151447057,152564750,7,,
2022,151447058,152564751,7,,
2022,160130840,162621927,4,,
2022,151606465,152754494,7,,
2022,151447060,152564753,7,,
2022,160130841,162621927,7,,
2022,151447061,152564754,7,,
2022,160130842,162621930,4,,
2022,151447062,152564755,7,,
2022,151447064,152564757,4,,
2022,151447065,152564757,7,,
2022,160130843,162621931,7,,
2022,151447066,152564758,1,,
2022,151447067,152564758,4,,
2022,160130844,162621933,7,,
2022,151447068,152564759,7,,
2022,151447070,152564761,7,,
2022,165457702,168754464,6,,
2022,151447071,152564762,5,,
2022,151447072,152564762,7,,
2022,151447073,152564763,7,,
2022,160130846,162621935,7,,
2022,151447074,152564764,4,,
2022,160743255,163323231,7,,
2022,151447075,152564766,7,1,
2022,164316722,167459086,5,,1
2022,151447076,152564768,4,,
2022,151447078,152564770,7,,
2022,164316723,167459086,7,1,
2022,160130849,162621940,4,,
2022,160130850,162621946,7,,
2022,151447079,152564771,7,,
2022,151447080,152564772,7,,
2022,151447081,152564773,7,,
2022,151447082,152564775,5,,
2022,151447083,152564775,7,,
2022,151447084,152564776,4,,
2022,151447085,152564777,7,,
2022,160130851,162621947,4,,
2022,151447087,152564779,6,,
2022,151447088,152564780,7,,
2022,160130852,162621947,7,,
2022,151447089,152564781,7,,
2022,160130853,162621948,1,,
2022,151447090,152564782,6,,
2022,160130854,162621948,4,,
2022,160130855,162621949,7,,
2022,151447091,152564783,3,,
2022,151447092,152564783,7,,
2022,160743258,163323233,7,,
2022,151447093,152564784,7,,
2022,160130857,162621951,6,,
2022,151447095,152564786,7,,
2022,151447096,152564787,7,1,
2022,160772073,163357016,7,,
2022,151447097,152564788,7,,
2022,151447099,152564790,7,,
2022,160130858,162621953,1,,
2022,151447100,152564791,7,,
2022,160130859,162621953,4,,
2022,151447101,152564792,4,,
2022,151447102,152564792,7,,
2022,160743259,163323234,5,,
2022,151447103,152564793,7,,
2022,160743260,163323234,7,,
2022,160130862,162621955,7,,
2022,151447105,152564795,7,,
2022,160130863,162621956,7,,
2022,151447106,152564796,7,,
2022,151447107,152564797,7,,
2022,160743261,163323235,7,1,
2022,151447108,152564798,7,,
2022,151447109,152564799,7,,
2022,151447110,152564800,7,,
2022,151447111,152564801,7,,
2022,151447113,152564803,7,1,
2022,151447114,152564804,7,,
2022,160937285,163545738,7,,
2022,151447115,152564805,7,,
2022,151447116,152564806,7,,
2022,160130866,162621959,4,,
2022,160743262,163323236,5,,1
2022,151447117,152564809,3,,
2022,160743263,163323236,7,1,
2022,151447118,152564810,5,,
2022,160772074,163357017,7,,
2022,151447119,152564811,4,,
2022,160130868,162621961,7,,
2022,151447120,152564813,7,,
2022,160130869,162621963,7,,
2022,151447121,152564814,7,,
2022,151447122,152564815,1,,
2022,151447123,152564817,7,,
2022,160481750,163019010,4,,
2022,151447124,152564818,4,,
2022,151447125,152564818,7,,
2022,160130870,162621965,7,,
2022,151447126,152564820,7,,
2022,160130871,162621966,7,,
2022,151447127,152564822,7,,
2022,151447128,152564823,7,,
2022,160130872,162621967,1,,
2022,151447129,152564824,4,,
2022,160130874,162621970,7,,
2022,151447131,152564826,4,,
2022,151447132,152564827,5,,
2022,151447133,152564827,7,,
2022,160130875,162621971,7,,
2022,151447134,152564828,4,,
2022,151447135,152564828,7,,
2022,160130876,162621973,7,,
2022,151447136,152564829,4,,
2022,160130877,162621976,4,,
2022,151447138,152564833,7,1,
2022,151447139,152564834,6,,
2022,151447140,152564836,7,,
2022,160130878,162621977,7,,
2022,160130879,162621979,7,,
2022,151447141,152564838,7,,
2022,151447144,152564840,1,,
2022,160130880,162621980,7,,
2022,151447145,152564841,7,,
2022,160130881,162621983,7,,
2022,151447146,152564842,7,1,
2022,160130882,162621984,4,,
2022,151447148,152564846,4,,
2022,151447149,152564849,7,,
2022,160130883,162621985,4,,
2022,151447150,152564850,1,,
2022,163231044,166223485,4,,
2022,151447152,152564852,7,,
2022,163231045,166223485,6,,
2022,160130886,162621987,4,,
2022,151447153,152564854,4,,
2022,151447154,152564854,7,,
2022,160130887,162621987,7,,
2022,160130888,162621989,7,,
2022,151447155,152564856,4,,
2022,151447156,152564857,6,,
2022,151447157,152564858,7,,
2022,160130889,162621991,7,,
2022,151447160,152564860,4,,
2022,151447161,152564860,7,,
2022,151447162,152564861,7,,
2022,160130890,162621992,7,,
2022,151447163,152564862,5,,1
2022,151447164,152564862,7,1,
2022,166377712,169809870,4,,
2022,151447165,152564865,7,,
2022,166377713,169809870,7,,
2022,160130893,162621994,5,,
2022,151447166,152564866,7,,
2022,151447167,152564867,4,,
2022,160130894,162621994,7,,
2022,160787518,163375417,7,,
2022,151447170,152564870,6,,
2022,160130895,162621996,7,,
2022,151447171,152564871,7,,
2022,151447172,152564872,7,,
2022,160481751,163019015,7,,
2022,151447173,152564873,4,,
2022,151447174,152564873,7,1,
2022,151447176,152564875,7,,
2022,151447177,152564876,7,,
2022,160130897,162621999,7,,
2022,151447178,152564877,7,,
2022,160130898,162622000,7,,
2022,151447179,152564878,7,,
2022,160130899,162622001,7,,
2022,160130900,162622002,7,,
2022,151447180,152564880,7,,
2022,151447181,152564881,7,,
2022,151447183,152564883,7,,
2022,161006292,163625018,7,,
2022,151447184,152564884,7,,
2022,151447185,152564885,7,,
2022,160130901,162622004,7,1,
2022,151447186,152564886,7,,
2022,160130902,162622005,7,,
2022,151447187,152564889,7,,
2022,160130903,162622006,7,,
2022,160130904,162622007,6,,
2022,151447189,152564893,4,,
2022,160130905,162622008,1,,
2022,151447190,152564894,7,,
2022,160130906,162622008,4,,
2022,151447191,152564895,7,,
2022,160130907,162622009,6,,
2022,151447194,152564897,7,,
2022,160130908,162622010,7,,
2022,151447195,152564898,7,,
2022,160130909,162622011,6,,
2022,151447196,152564899,7,,
2022,160759113,163341771,7,,
2022,151447199,152564902,5,,
2022,160481752,163019016,4,,
2022,160130911,162622013,7,,
2022,151447200,152564904,7,,
2022,163231046,166223486,5,,1
2022,151447201,152564905,1,,
2022,151447203,152564907,4,,
2022,151447204,152564908,7,1,
2022,163231047,166223486,7,1,
2022,160473143,163008933,7,,
2022,151447205,152564909,4,,
2022,160130917,162622018,4,,
2022,160130918,162622018,7,,
2022,160130919,162622019,4,,
2022,152426303,153706986,5,,
2022,160932980,163540805,4,,
2022,152426304,153706987,7,,
2022,160130920,162622021,1,,
2022,152426305,153706989,4,,
2022,161316709,163983433,7,,
2022,152426306,153706990,7,,
2022,160130922,162622023,4,,
2022,152426307,153706991,5,,
2022,152426308,153706991,7,,
2022,160130923,162622024,1,,
2022,152426309,153706992,4,,
2022,152426310,153706993,7,1,
2022,160130924,162622024,6,,
2022,160130925,162622025,4,,
2022,152426311,153706994,7,,
2022,162400186,165248926,7,,
2022,152426312,153706995,5,,
2022,152426313,153706995,7,,
2022,160130927,162622027,7,,
2022,160130928,162622028,1,,
2022,152426315,153706999,4,,
2022,160130929,162622028,4,,
2022,160130930,162622029,7,,
2022,152426316,153707000,7,,
2022,160905059,163509470,7,,
2022,152426319,153707002,6,,
2022,152426320,153707003,4,,
2022,160467509,163001994,7,,
2022,152426321,153707004,7,,
2022,160130931,162622030,6,,
2022,152426322,153707005,7,,
2022,160866972,163469083,7,,
2022,152426324,153707008,7,,
2022,152426325,153707009,7,,
2022,162294862,165112824,7,,
2022,152426327,153707012,7,,
2022,152426328,153707013,7,,
2022,160130934,162622038,7,,
2022,152426330,153707015,7,,
2022,152426331,153707017,7,,
2022,152426332,153707018,7,,
2022,160148828,162642853,4,,
2022,160148829,162642853,7,,
2022,152426333,153707020,4,,
2022,160805436,163394975,4,,
2022,152426334,153707021,7,,
2022,160805437,163394975,7,,
2022,160866973,163469084,5,,1
2022,152426336,153707023,7,,
2022,152426337,153707024,7,,
2022,160866974,163469084,7,1,
2022,160130940,162622043,4,,
2022,152426338,153707025,7,,
2022,160130941,162622046,7,,
2022,152426340,153707028,7,,
2022,152426341,153707029,7,,
2022,152426342,153707030,5,,
2022,152426343,153707030,7,,
2022,152426344,153707031,7,,
2022,160130942,162622047,4,,
2022,152426345,153707032,5,,1
2022,152426346,153707032,7,1,
2022,152426347,153707033,4,,
2022,160130943,162622047,6,,
2022,162400187,165248927,7,,
2022,152426348,153707034,7,,
2022,160130945,162622049,6,,
2022,152426350,153707037,5,,
2022,152426351,153707037,7,,
2022,160130946,162622052,7,,
2022,152426352,153707038,7,,
2022,152426353,153707039,4,,
2022,160130947,162622053,7,,
2022,152426354,153707041,7,,
2022,160130948,162622054,7,,
2022,152426356,153707043,7,,
2022,152426357,153707044,7,,
2022,164855740,168078532,7,,
2022,160467510,163001996,7,,
2022,152426358,153707047,6,,
2022,160932981,163540806,1,,
2022,152426359,153707048,7,,
2022,160130950,162622058,4,,
2022,152426360,153707049,7,,
2022,152426361,153707051,4,,
2022,152426362,153707051,7,,
2022,152426363,153707052,5,,
2022,152426364,153707052,7,,
2022,152426365,153707053,4,,
2022,152426366,153707054,7,,
2022,160130951,162622061,7,,
2022,152426368,153707057,5,,
2022,152426369,153707057,7,,
2022,152426371,153707060,7,,
2022,162058215,164846198,1,,
2022,152426372,153707062,7,,
2022,161404216,164083482,1,,
2022,152494319,153788126,7,,
2022,160130952,162622063,7,,
2022,152426374,153707064,5,,
2022,152426375,153707064,7,,
2022,152426376,153707065,7,,
2022,163228398,166220272,1,,
2022,152426377,153707066,7,,
2022,163228399,166220272,7,,
2022,152426378,153707067,1,,
2022,160130953,162622065,7,,
2022,152426379,153707068,5,,
2022,152426380,153707068,7,,
2022,152426381,153707069,7,,
2022,160130954,162622066,7,,
2022,160130956,162622068,4,,
2022,152426383,153707073,6,,
2022,152426384,153707074,7,,
2022,160130958,162622072,4,,
2022,152426385,153707075,6,,
2022,152426386,153707076,7,,
2022,152426387,153707078,4,,
2022,160130959,162622073,7,,
2022,152426388,153707078,7,,
2022,152426389,153707079,3,,
2022,160130960,162622075,3,,
2022,152426390,153707080,6,,
2022,152426391,153707081,7,,
2022,160130961,162622076,7,,
2022,152426392,153707082,7,,
2022,160130962,162622077,1,,
2022,152426393,153707084,5,,
2022,152426394,153707084,7,,
2022,160130963,162622078,1,,
2022,152426395,153707085,7,,
2022,163231048,166223488,6,,
2022,152426396,153707086,7,,
2022,152426397,153707087,7,,
2022,152426398,153707088,7,,
2022,152426399,153707089,7,,
2022,152426400,153707090,7,1,
2022,152426401,153707091,7,,
2022,152426402,153707092,7,,
2022,152426404,153707095,7,,
2022,160130965,162622081,4,,
2022,152426405,153707096,5,,
2022,152426406,153707096,7,,
2022,160130966,162622081,7,,
2022,163231049,166223489,7,,
2022,152426407,153707097,7,,
2022,160130968,162622084,1,,
2022,152426408,153707098,7,,
2022,152426409,153707099,1,,
2022,160130969,162622087,7,,
2022,152426410,153707101,7,,
2022,152426411,153707102,7,,
2022,161404217,164083483,1,,
2022,152426412,153707104,7,,
2022,161404218,164083483,4,,
2022,161404219,164083483,7,,
2022,160130973,162622089,4,,
2022,152426413,153707105,7,,
2022,152426414,153707106,7,,
2022,160130974,162622090,7,,
2022,152426415,153707108,7,,
2022,152426416,153707109,7,,
2022,163658501,166721648,7,,
2022,152426417,153707110,6,,
2022,160130976,162622093,6,,
2022,152426419,153707112,7,,
2022,152426420,153707114,6,,
2022,160130977,162622094,7,,
2022,152426421,153707115,6,,
2022,160481753,163019017,7,,
2022,152426422,153707116,7,,
2022,160977981,163592219,7,,
2022,160937286,163545739,4,,
2022,152426423,153707117,4,,
2022,152426424,153707118,7,,
2022,163231050,166223490,1,,
2022,152426425,153707119,5,,
2022,152426426,153707119,7,,
2022,163231051,166223490,7,,
2022,160130982,162622099,1,,
2022,152426427,153707121,7,,
2022,160130983,162622099,4,,
2022,160130984,162622099,7,,
2022,160130985,162622100,7,,
2022,152426428,153707124,4,,
2022,152426429,153707124,7,,
2022,160130986,162622102,1,,
2022,152426432,153707127,7,,
2022,160130987,162622102,4,,
2022,160130988,162622102,7,,
2022,152426433,153707128,7,,
2022,161546725,164249508,7,,
2022,152426434,153707129,7,,
2022,152426435,153707130,7,,
2022,152426437,153707132,7,,
2022,160130989,162622104,7,,
2022,152426438,153707133,7,,
2022,160787520,163375419,4,,
2022,152426439,153707134,5,,
2022,152426440,153707134,7,,
2022,160787521,163375419,7,,
2022,160918314,163524295,6,,
2022,152426443,153707136,7,1,
2022,152426444,153707137,1,,
2022,160467511,163001998,4,,
2022,152426445,153707138,7,,
2022,160785173,163372499,1,,
2022,152426446,153707139,4,,
2022,152426448,153707141,7,,
2022,160148830,162642854,7,,
2022,152426449,153707142,4,,
2022,152426450,153707142,7,,
2022,152426451,153707143,7,,
2022,160785174,163372500,7,,
2022,152426452,153707145,1,,
2022,152426453,153707145,4,,
2022,152426454,153707146,4,,
2022,152426455,153707148,7,,
2022,160130990,162622106,1,,
2022,152426457,153707150,7,,
2022,152426458,153707151,5,,
2022,152426459,153707151,7,,
2022,160130991,162622106,4,,
2022,160130992,162622107,7,,
2022,160130993,162622108,7,,
2022,152426460,153707153,7,,
2022,152426461,153707154,7,,
2022,152426462,153707155,7,1,
2022,160130994,162622109,7,,
2022,152426463,153707156,4,,
2022,160743265,163323239,4,,
2022,153331750,154763506,7,,
2022,161316710,163983436,5,,
2022,153331751,154763507,7,,
2022,153331752,154763509,7,1,
2022,161316711,163983436,7,,
2022,160130998,162622112,7,,
2022,153331753,154763510,7,,
2022,153331754,154763511,7,,
2022,160130999,162622113,7,,
2022,153331755,154763512,7,1,
2022,160467512,163001999,4,,
2022,153331756,154763514,7,,
2022,160467513,163002000,4,,
2022,153331757,154763515,7,,
2022,153331758,154763516,7,,
2022,153331759,154763517,7,,
2022,153331760,154763518,7,,
2022,160467514,163002000,7,,
2022,160131002,162622117,4,,
2022,160131003,162622117,7,,
2022,153331761,154763520,7,1,
2022,160467515,163002001,4,,
2022,153331762,154763522,7,,
2022,160467516,163002001,7,,
2022,153331763,154763524,4,,
2022,161316712,163983438,7,,
2022,153331764,154763525,5,,
2022,160131007,162622120,4,,
2022,153331765,154763526,7,,
2022,160131008,162622120,7,,
2022,153331766,154763527,7,,
2022,160131009,162622121,1,,
2022,153331767,154763529,7,,
2022,160148831,162642856,4,,
2022,153331768,154763531,4,,
2022,160131010,162622122,7,,
2022,153331769,154763533,1,,
2022,161316713,163983439,4,,
2022,153331771,154763535,7,,
2022,153331772,154763536,7,,
2022,153331773,154763537,7,,
2022,161316714,163983439,7,,
2022,160148832,162642857,5,,1
2022,153331774,154763538,7,,
2022,153331775,154763539,7,,
2022,160148833,162642857,7,1,
2022,153331777,154763541,7,,
2022,163231052,166223491,1,,
2022,153331778,154763543,5,,
2022,153331779,154763543,7,,
2022,160131012,162622124,7,,
2022,153331780,154763544,7,,
2022,160467517,163002003,6,,
2022,153331782,154763546,4,,
2022,153331783,154763546,7,,
2022,160785175,163372501,4,,
2022,153331784,154763547,7,,
2022,153331785,154763548,3,,
2022,160785176,163372501,7,,
2022,161136500,163776995,7,,
2022,153331786,154763549,4,,
2022,153331787,154763549,7,,
2022,153331789,154763551,7,1,
2022,160131013,162622125,4,,
2022,153331790,154763552,7,,
2022,153331791,154763553,7,,
2022,160759114,163341772,7,,
2022,153331792,154763554,7,,
2022,160131014,162622126,4,,
2022,153331793,154763555,7,,
2022,160131015,162622126,7,,
2022,161316715,163983440,7,,
2022,153331794,154763557,7,,
2022,153331795,154763558,7,,
2022,160772075,163357019,7,,
2022,153331796,154763559,4,,
2022,160467518,163002004,7,,
2022,153331797,154763560,7,,
2022,160467519,163002006,1,,
2022,153331800,154763563,7,,
2022,153896013,155420927,5,,
2022,153896014,155420927,7,,
2022,160148836,162642860,4,,
2022,153331801,154763565,7,,
2022,153331802,154763566,4,,
2022,153331803,154763566,7,,
2022,153331804,154763568,7,,
2022,160787522,163375420,7,,
2022,153331805,154763570,7,,
2022,160148837,162642861,5,,
2022,153331806,154763571,7,,
2022,153331808,154763573,7,1,
2022,160148838,162642861,7,,
2022,160148839,162642862,4,,
2022,153331809,154763574,5,,
2022,160148840,162642862,7,,
2022,163231053,166223492,6,,
2022,153331811,154763577,7,,
2022,160467520,163002008,7,,
2022,160148842,162642864,4,,
2022,153331813,154763581,7,,
2022,160759115,163341774,5,,
2022,153331814,154763582,4,,
2022,153331815,154763582,7,,
2022,160759116,163341774,7,,
2022,161546726,164249510,7,,
2022,153331816,154763583,4,,
2022,153331817,154763583,5,,
2022,153331818,154763583,7,,
2022,153331821,154763585,7,,
2022,153331822,154763586,4,,
2022,160481756,163019022,7,,
2022,153331823,154763587,7,1,
2022,153331824,154763588,7,,
2022,161316716,163983441,7,,
2022,153331825,154763589,4,,
2022,160787523,163375421,7,,
2022,153331826,154763590,7,,
2022,163288604,166288355,7,,
2022,153331827,154763591,7,,
2022,153331828,154763593,7,,
2022,153331829,154763594,7,,
2022,160772076,163357021,4,,
2022,153331830,154763595,7,,
2022,160772077,163357021,7,,
2022,160467522,163002010,1,,
2022,153331831,154763596,7,,
2022,153331832,154763597,4,,
2022,153331833,154763597,7,,
2022,160467523,163002010,4,,
2022,153331834,154763598,7,,
2022,160467524,163002011,7,,
2022,153331836,154763600,7,,
2022,161316717,163983442,7,,
2022,153331837,154763601,4,,
2022,160932984,163540808,4,,
2022,153331838,154763602,6,,
2022,160932985,163540808,6,,
2022,160932986,163540808,7,,
2022,160787524,163375422,7,,
2022,153331839,154763603,7,,
2022,160785177,163372502,1,,
2022,153331841,154763607,7,,
2022,160785178,163372502,7,,
2022,160932987,163540809,4,,
2022,153331842,154763608,7,,
2022,153331843,154763609,4,,
2022,160785179,163372503,4,,
2022,153331844,154763611,6,,
2022,162225271,165031497,7,,
2022,153331845,154763612,7,,
2022,166084488,169476545,7,,
2022,153331846,154763613,7,,
2022,153331847,154763615,7,,
2022,160785180,163372504,4,,
2022,153331848,154763616,7,,
2022,153331849,154763617,4,,
2022,153331850,154763618,7,,
2022,160481757,163019023,7,,
2022,163773711,166851144,5,,1
2022,153331851,154763621,5,,
2022,153331852,154763621,7,,
2022,163773712,166851144,7,1,
2022,160772078,163357023,7,,
2022,153331853,154763623,4,,
2022,153331854,154763623,7,,
2022,160467528,163002014,7,,
2022,160481758,163019024,7,,
2022,153331855,154763625,7,,
2022,153331856,154763626,4,,
2022,160785182,163372506,1,,
2022,153331857,154763627,3,,
2022,153331858,154763627,7,,
2022,153331859,154763628,6,,
2022,161339248,164009409,7,,
2022,153331860,154763630,7,1,
2022,153331861,154763631,7,,
2022,153331862,154763632,7,,
2022,163231054,166223493,6,,
2022,153331863,154763633,7,,
2022,153331864,154763634,7,,
2022,160481759,163019025,7,,
2022,153331865,154763635,7,,
2022,160467531,163002017,4,,
2022,153331866,154763636,7,,
2022,160467532,163002017,7,,
2022,160830837,163426483,1,,
