data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,4,150348011,1.000,1,12931355
2022,8,150461517,11.000,9,12947418
2022,4,148034571,5.000,9,12610726
2022,15,158137011,30.000,9,14079950
2022,16,148034588,10.000,9,12610728
2022,7,158137011,9.000,9,14079951
2022,16,158137011,1.000,9,14079952
2022,2,166059630,1.000,9,15159117
2022,1,158273035,2.000,9,14095618
2022,1,158273039,1.000,9,14095619
2022,4,158273039,5.000,9,14095620
2022,16,158273039,1.000,9,14095621
2022,1,158278290,5.000,1,14096235
2022,4,158278290,9.000,9,14096236
2022,4,158288692,2.000,9,14097851
2022,5,151359374,7.000,9,13085543
2022,11,158288692,1.000,9,14097852
2022,13,158288711,3.000,9,14097853
2022,1,158288715,1.000,11,14097854
2022,2,158288718,4.000,9,14097855
2022,2,158290964,3.000,1,14098209
2022,4,158290964,5.000,1,14098210
2022,4,158290970,10.000,9,14098211
2022,2,158290996,1.000,1,14098212
2022,4,151359467,33.000,9,13085544
2022,4,158956216,1.000,11,14190699
2022,16,158956216,1.000,11,14190700
2022,17,158956216,1.000,11,14190701
2022,2,160139359,2.000,1,14351078
2022,4,151606065,1.000,9,13119793
2022,4,151902342,100.000,9,13171908
2022,4,152141730,10.000,9,13208722
2022,2,152303547,42.000,9,13229749
2022,16,154892273,27.000,9,13625097
2022,4,154892274,10.000,9,13625098
2022,16,163791179,10.000,9,14846781
2022,16,153443730,1.000,3,13407958
2022,12,158309980,2.000,9,14101093
2022,17,154392208,1.000,9,13547202
2022,9,154392215,1.000,1,13547203
2022,4,162139269,3.000,1,14627269
2022,8,158778263,7.000,9,14164783
2022,12,147500142,2.000,1,12538378
2022,12,147500143,1.000,9,12538379
2022,2,152292655,1.000,1,13228550
2022,4,152296592,2.000,1,13229106
2022,15,152312632,29.500,9,13230996
2022,4,156241370,3.000,1,13814472
2022,11,157028477,3.000,3,13924134
2022,5,157028477,1.100,3,13924135
2022,3,157028477,18.000,3,13924136
2022,11,157063409,1.000,3,13930511
2022,5,157074753,1.300,4,13931923
2022,2,160140448,0.500,1,14351134
2022,16,160140448,75.000,9,14351135
2022,12,160140449,1.000,9,14351137
2022,15,160140449,3.000,9,14351138
2022,4,160140454,1.000,1,14351139
2022,4,160140457,4.000,1,14351140
2022,1,160933729,0.500,1,14462946
2022,16,160933729,2.000,9,14462947
2022,12,160935661,0.500,1,14463059
2022,13,154651945,5.000,9,13592806
2022,16,158653082,1.000,9,14152317
2022,5,158653092,2.000,4,14152318
2022,2,158273082,1.000,3,14095622
2022,16,158554628,4000.000,9,14137777
2022,1,158554669,1.000,11,14137778
2022,2,160475618,4.000,2,14399368
2022,5,160475620,1.000,1,14399369
2022,1,160475673,1.000,1,14399371
2022,2,158278336,1.000,9,14096237
2022,1,160475713,1.000,1,14399372
2022,5,160475742,1.000,10,14399373
2022,4,160475743,1.000,9,14399374
2022,12,157396817,1.000,9,13978907
2022,5,161880702,5.000,1,14597851
2022,8,153484715,1.000,9,13415748
2022,12,160935815,15000.000,9,14463061
2022,2,153747439,6.000,1,13451080
2022,16,151453685,1.000,9,13096350
2022,16,162129443,10.000,9,14625644
2022,12,154336136,2.000,9,13541717
2022,4,151360083,14.000,9,13085554
2022,14,156982561,8.000,9,13914440
2022,4,156982562,1.000,9,13914441
2022,15,156982562,1.000,9,13914442
2022,5,147354054,13.000,3,12517269
2022,4,151360105,10.000,9,13085555
2022,1,154120335,7.000,9,13512613
2022,1,155395792,4.000,9,13691612
2022,16,155447922,2.000,9,13703636
2022,1,156302207,8.000,9,13822689
2022,4,156302207,2.000,9,13822690
2022,12,156302207,11.000,9,13822691
2022,4,156445835,2.000,9,13841286
2022,4,157399455,1.000,9,13979385
2022,1,151360933,1.000,3,13085601
2022,16,147354054,1.300,3,12517270
2022,1,148133659,1.000,3,12626703
2022,12,149098833,1.000,1,12756801
2022,5,150457567,4.900,4,12946331
2022,4,151359128,95.000,9,13085540
2022,4,149494992,1.000,1,12816250
2022,1,151359128,8.170,3,13085541
2022,5,156270413,1.000,11,13818704
2022,2,149494994,1.000,1,12816251
2022,12,149495016,1.000,1,12816252
2022,4,150575629,1.000,1,12960841
2022,4,150575631,1.000,1,12960842
2022,4,150575633,1.000,1,12960843
2022,12,150575635,1.000,1,12960844
2022,4,151361441,1.000,1,13085669
2022,2,151779397,1.000,1,13144820
2022,1,155269759,1.000,1,13677651
2022,2,155269768,1.000,1,13677652
2022,4,157396836,1.000,1,13978908
2022,4,157396840,1.000,9,13978909
2022,7,158771092,1.000,9,14164261
2022,17,156270414,1.000,11,13818705
2022,1,160145244,1.000,1,14351496
2022,4,160930417,1.000,1,14462812
2022,12,160930419,1.000,1,14462813
2022,4,160930420,1.000,1,14462814
2022,2,160930421,1.000,1,14462815
2022,8,160930423,1.000,3,14462816
2022,4,152539840,11.000,9,13266043
2022,16,152539862,179.000,9,13266044
2022,16,152539863,49.000,9,13266045
2022,2,156302122,1.000,11,13822681
2022,12,154390777,1.000,9,13546995
2022,16,157647131,1.000,11,14018207
2022,13,161385860,2.000,7,14535512
2022,4,161385868,62.000,9,14535513
2022,12,157647131,1.000,11,14018208
2022,1,160143067,1.000,3,14351389
2022,5,156112240,2.000,4,13797186
2022,12,156982632,30.000,9,13914449
2022,2,157844252,1.000,3,14042526
2022,5,160143068,1.000,3,14351390
2022,2,163188606,2.000,9,14755840
2022,4,157074882,1.000,3,13931925
2022,14,163188606,6.000,9,14755841
2022,12,163283461,1.000,1,14767056
2022,12,151447284,2.000,9,13095669
2022,2,151447285,4.000,1,13095670
2022,16,151447299,3.000,9,13095673
2022,1,151447300,2.000,1,13095674
2022,1,151447328,1.000,1,13095675
2022,17,151356697,1.000,11,13085344
2022,8,156448331,3.000,9,13841706
2022,15,152550904,1.000,11,13267917
2022,12,153706671,1.000,11,13445033
2022,2,153706678,1.000,11,13445034
2022,17,157417570,1.000,11,13981834
2022,13,156448331,8.000,9,13841707
2022,8,161125687,5.000,9,14489054
2022,5,152542460,1.000,9,13266402
2022,5,158519747,1.000,9,14132999
2022,5,158618635,1.000,9,14146652
2022,8,153622946,5.000,9,13434403
2022,4,158553105,1.000,9,14137594
2022,12,158553106,1.000,9,14137595
2022,1,156467217,5.000,1,13845368
2022,4,163246506,3.000,9,14762113
2022,5,158653126,2.000,9,14152319
2022,5,158653128,1.000,9,14152320
2022,4,154024154,51.000,9,13491839
2022,8,163246507,4.000,9,14762114
2022,4,154846027,1.000,9,13620184
2022,8,154846027,1.000,9,13620185
2022,4,163246509,8.000,9,14762115
2022,5,158744728,1.000,9,14160710
2022,5,158711515,1.000,9,14157953
2022,5,158711519,1.000,9,14157956
2022,8,163246510,1.000,9,14762116
2022,5,158744732,1.000,9,14160711
2022,5,158744733,1.000,9,14160712
2022,8,158744739,2.000,9,14160713
2022,12,158744742,4.000,9,14160714
2022,5,158744744,1.000,9,14160715
2022,12,163902719,1.000,9,14856213
2022,5,163902719,1.000,9,14856214
2022,1,163246511,1.000,9,14762117
2022,12,163246511,2.000,9,14762118
2022,5,158814563,1.000,9,14172268
2022,4,163246516,1.000,9,14762120
2022,5,155693448,1.000,9,13735918
2022,4,155693448,2.000,9,13735919
2022,8,155693448,1.000,9,13735920
2022,4,158845610,2.000,9,14176787
2022,14,155943322,8.000,9,13772985
2022,4,160139829,3.000,9,14351107
2022,4,163246517,50.000,9,14762121
2022,5,156060594,40.000,9,13790015
2022,8,156060594,12.000,9,13790016
2022,12,163246518,1.000,9,14762122
2022,14,163246518,5.000,9,14762123
2022,8,163246518,11.000,9,14762124
2022,4,163246519,1.000,9,14762125
2022,4,160139848,3.000,9,14351108
2022,11,160139853,2.000,9,14351109
2022,12,156167354,1.000,9,13804824
2022,12,163246520,1.000,9,14762126
2022,9,156302211,2.000,9,13822692
2022,12,160139866,2.000,9,14351110
2022,4,156746357,1.000,9,13883265
2022,4,160139868,1.000,9,14351111
2022,4,156445839,8.000,9,13841287
2022,4,157314538,2.000,9,13966708
2022,4,163246521,1.000,9,14762127
2022,2,163246521,1.000,9,14762128
2022,4,160139910,3.000,9,14351112
2022,5,160139924,1.000,9,14351113
2022,4,163793231,4.000,9,14847164
2022,5,160139929,1.000,9,14351114
2022,4,160139945,3.000,9,14351115
2022,5,160139953,1.000,9,14351116
2022,15,163793232,1.000,9,14847165
2022,12,160139969,1.000,9,14351117
2022,4,148007101,1.000,1,12607920
2022,4,148007102,1.000,1,12607921
2022,17,149026159,15.000,5,12746385
2022,2,149026162,17.000,9,12746386
2022,4,163793233,3.000,9,14847166
2022,12,163793233,1.000,9,14847167
2022,8,149026163,1.000,9,12746387
2022,5,149026169,1.260,4,12746388
2022,5,160139980,1.000,9,14351118
2022,5,160139981,1.000,9,14351119
2022,16,150440758,2.000,9,12943951
2022,4,151359995,1.000,1,13085549
2022,4,163793234,2.000,9,14847168
2022,2,151359995,1.000,1,13085550
2022,16,151359997,100.000,9,13085551
2022,1,151535682,1.000,1,13109852
2022,1,151535684,1.000,1,13109853
2022,2,151547151,1.000,1,13111802
2022,16,151547151,4.000,9,13111803
2022,2,152989227,1.000,1,13330982
2022,11,160818852,3.000,9,14447751
2022,5,160818852,1.000,9,14447752
2022,8,163793235,1.000,9,14847169
2022,8,153792190,2.000,9,13457275
2022,8,153792195,4.000,9,13457276
2022,8,153792197,28.000,9,13457278
2022,8,154799165,3.000,9,13613312
2022,4,161125769,7.000,9,14489057
2022,4,160786705,1.000,11,14441394
2022,2,161125772,2.000,9,14489058
2022,8,161125772,22.000,9,14489059
2022,5,161227889,1.000,9,14511320
2022,4,163793237,2.000,9,14847170
2022,1,160786705,1.000,11,14441395
2022,4,160739246,1.000,11,14434616
2022,4,160753589,1.000,11,14436881
2022,2,160786127,1.000,11,14441278
2022,5,161227909,1.000,9,14511321
2022,5,161227911,1.000,9,14511322
2022,2,160786140,1.000,11,14441279
2022,4,161929095,3.000,9,14607458
2022,1,160786142,1.000,11,14441280
2022,2,160786717,1.000,11,14441396
2022,5,162184976,1.000,9,14632733
2022,2,162184979,7.000,9,14632734
2022,4,160786728,1.000,11,14441397
2022,4,154652502,1.000,5,13592816
2022,9,163793613,3.000,9,14847220
2022,8,162188136,2.000,9,14632988
2022,4,154652515,5.000,9,13592817
2022,17,160753592,1000.000,9,14436882
2022,4,149099017,1.000,9,12756815
2022,5,147627852,583.000,1,12557664
2022,5,152433180,23.000,3,13249652
2022,5,150319236,2.000,9,12926489
2022,8,150319237,1.000,1,12926490
2022,5,150319240,3.000,9,12926491
2022,4,150319242,15.000,9,12926492
2022,2,150319242,1.000,9,12926493
2022,16,150319242,2.000,9,12926494
2022,4,153080245,1.000,11,13348205
2022,2,155111065,1.000,11,13654773
2022,5,150319260,1.000,9,12926495
2022,5,150319261,1.000,9,12926496
2022,8,150319263,25.000,9,12926497
2022,5,150319273,1.000,9,12926498
2022,5,150319274,1.000,9,12926499
2022,4,156411176,1.000,11,13835934
2022,5,150319277,1.000,9,12926500
2022,14,150331789,15.000,9,12928631
2022,2,150331793,1.000,9,12928632
2022,8,156917586,16.000,9,13907463
2022,4,156445826,1.000,11,13841284
2022,1,156445826,1.000,11,13841285
2022,1,157417318,1.000,11,13981824
2022,16,160144404,89.000,9,14351440
2022,11,160144411,1.000,11,14351441
2022,1,154926568,1.000,3,13630090
2022,2,156919495,9.600,1,13907741
2022,4,155023368,3.000,3,13642875
2022,2,156979943,1.200,1,13913763
2022,2,155024465,7.000,3,13643166
2022,4,155024610,0.250,3,13643187
2022,2,155024611,3.000,3,13643188
2022,4,156879439,7.000,1,13900354
2022,2,157061395,1.000,1,13930279
2022,12,157061395,1.000,9,13930280
2022,12,157025928,1.000,9,13923758
2022,2,157061396,1.000,1,13930281
2022,2,157061397,0.070,1,13930282
2022,12,157061399,1.100,1,13930283
2022,16,157342175,8.000,1,13970416
2022,1,156879444,3.000,9,13900355
2022,2,156879999,1.000,1,13900490
2022,12,156880003,1.000,9,13900491
2022,17,156880003,1.000,9,13900492
2022,4,160144900,4.000,1,14351484
2022,2,152165303,1.000,9,13214167
2022,2,164094065,0.250,3,14889593
2022,4,160144906,290.000,1,14351485
2022,16,164099872,2.000,9,14890046
2022,1,160775582,1.000,1,14439512
2022,11,162173908,9.000,9,14631389
2022,5,157025706,1.000,11,13923751
2022,1,152581891,1.000,1,13272102
2022,12,160147986,1.000,1,14351666
2022,5,156746296,1.000,11,13883260
2022,12,151653301,1.000,11,13128916
2022,16,157074808,1.000,11,13931924
2022,8,152989234,2.000,9,13330983
2022,11,155186173,1.000,11,13667017
2022,4,155865953,2.000,9,13767623
2022,2,155865957,2.000,9,13767624
2022,1,155865957,2.000,9,13767625
2022,5,157417319,1.000,11,13981825
2022,2,155865969,1.000,1,13767626
2022,5,152292684,1.000,11,13228551
2022,1,160473170,1.000,11,14398947
2022,5,152550914,1.000,1,13267918
2022,1,153441507,1.000,1,13407634
2022,5,153399591,1.000,3,13401545
2022,4,153077125,1.000,3,13347794
2022,5,153077169,1.000,11,13347797
2022,5,154536822,1.000,7,13571727
2022,1,154536859,1.000,1,13571734
2022,5,155360237,1.000,1,13686819
2022,4,160774674,1.000,11,14439420
2022,5,156411186,0.000,3,13835935
2022,4,161329323,1.000,11,14525064
2022,9,161329323,1.000,11,14525065
2022,5,161390995,525.000,1,14536166
2022,4,161547247,1.000,11,14550501
2022,16,161547247,1.000,11,14550502
2022,8,161715378,1.000,11,14574608
2022,1,157329151,1.000,11,13968987
2022,4,156411242,1.000,3,13835937
2022,1,157358865,0.000,1,13973067
2022,1,157358898,1.000,1,13973068
2022,1,160131722,1.000,1,14350710
2022,12,162134117,1.000,1,14626246
2022,1,160147071,1.000,11,14351623
2022,1,162497768,1.000,1,14668595
2022,4,160147083,1.000,11,14351624
2022,2,160147083,1.000,11,14351625
2022,8,148774479,1.000,9,12708864
2022,1,163222825,1.000,1,14759471
2022,1,162338807,1.000,1,14652290
2022,5,162313416,1.000,1,14649358
2022,1,162313417,1.000,1,14649359
2022,1,162033309,1.000,1,14616044
2022,5,161926767,1.000,1,14607182
2022,5,161546740,0.000,1,14550490
2022,1,158814577,1.000,1,14172269
2022,4,148774492,1.000,9,12708865
2022,8,150331768,1.000,9,12928629
2022,16,150331772,1.000,9,12928630
2022,4,152165295,2.000,9,13214166
2022,8,160132113,1.000,1,14350730
2022,5,160132118,1.000,1,14350731
2022,1,160973873,1.000,1,14468988
2022,8,156736862,1.000,9,13881744
2022,4,156761100,75.000,9,13885812
2022,4,157316976,9.000,9,13967232
2022,1,147601174,1.000,11,12554242
2022,4,147601174,1.000,11,12554243
2022,2,151569664,1.000,11,13114864
2022,1,151362138,1.000,1,13085724
2022,16,151362138,4.000,9,13085725
2022,8,152594329,1.000,9,13273739
2022,4,148133694,0.200,1,12626706
2022,12,148133701,0.200,1,12626707
2022,4,154130760,3.000,9,13513414
2022,4,148163168,0.200,1,12630800
2022,4,154130764,1.000,9,13513415
2022,4,148223843,0.200,1,12640703
2022,5,148223843,0.200,1,12640704
2022,4,148223844,0.200,1,12640705
2022,4,155176821,8.000,1,13665481
2022,12,148223867,0.200,1,12640706
2022,5,160935690,1.000,1,14463060
2022,4,148223879,0.200,1,12640707
2022,1,149358259,4.000,1,12796487
2022,2,149019139,0.200,1,12745304
2022,4,149026214,0.200,1,12746391
2022,1,149026233,0.200,1,12746393
2022,12,149026236,0.200,1,12746394
2022,4,149099042,0.200,1,12756816
2022,1,149099058,0.200,1,12756818
2022,2,149099124,0.200,1,12756823
2022,1,149358074,0.200,1,12796463
2022,10,150448278,0.200,7,12944897
2022,12,150483383,0.200,1,12951275
2022,4,149358259,1.000,1,12796488
2022,4,149026350,4.000,1,12746405
2022,16,149030931,3.000,9,12747181
2022,5,149061384,10.000,1,12751536
2022,5,149358271,23.000,3,12796490
2022,5,149549310,20.000,1,12823712
2022,1,150319320,1.000,1,12926504
2022,4,150448340,6.000,9,12944900
2022,4,151354232,10.000,9,13085236
2022,1,150507254,0.200,1,12953308
2022,4,151354235,3.000,1,13085237
2022,12,151354235,1.000,1,13085238
2022,2,151354265,1.000,1,13085239
2022,4,151546783,1.000,9,13111773
2022,12,151546783,1.000,1,13111774
2022,17,151921860,1.000,1,13173714
2022,2,150511688,0.200,1,12954048
2022,5,151921860,1.000,1,13173715
2022,4,152112764,1.000,1,13204811
2022,1,150666058,0.200,1,12976608
2022,17,152112764,1.000,6,13204812
2022,1,152112764,1.000,1,13204813
2022,1,154401146,1.000,1,13548396
2022,5,154536959,1.780,4,13571757
2022,4,150666082,0.200,1,12976609
2022,5,155171072,30.000,10,13664851
2022,1,150666088,0.200,1,12976610
2022,5,155259042,17.000,3,13676004
2022,1,151554785,0.200,1,13112787
2022,1,151554788,0.200,1,13112788
2022,4,151653207,0.200,1,13128910
2022,1,151779194,0.200,1,13144798
2022,1,151885485,0.200,1,13168680
2022,12,158417915,1.000,1,14119880
2022,1,153023063,0.200,1,13337272
2022,4,158417915,3.000,9,14119881
2022,7,158417915,10.000,9,14119882
2022,7,158771183,2.000,9,14164263
2022,16,158771183,1.000,9,14164264
2022,5,158957023,2.200,4,14190708
2022,1,160135444,1.000,1,14350943
2022,1,160135451,0.500,1,14350944
2022,12,153266888,0.200,1,13383882
2022,4,160135536,5.000,9,14350945
2022,4,153748199,0.200,1,13451122
2022,4,160819000,4.000,9,14447760
2022,2,153896016,0.200,1,13473178
2022,1,153896032,0.200,1,13473179
2022,4,160819006,10.000,9,14447761
2022,1,160819006,1.000,1,14447762
2022,1,160863160,1.000,1,14451780
2022,4,160863160,5.000,9,14451781
2022,1,164126748,1.000,9,14893869
2022,1,164319788,1.000,1,14916438
2022,5,164343745,6.000,4,14918811
2022,1,153896034,0.200,1,13473180
2022,2,153896036,0.200,1,13473181
2022,16,166506951,0.400,3,15225933
2022,4,154397192,0.200,1,13547802
2022,4,154725376,0.050,1,13600415
2022,2,154892335,0.200,1,13625099
2022,1,154892348,0.200,1,13625100
2022,12,154902440,2.000,9,13626535
2022,2,154922050,0.200,1,13629172
2022,2,154922064,0.200,1,13629173
2022,2,154949147,0.200,1,13633816
2022,4,147166197,1.000,1,12491333
2022,4,155380022,0.200,1,13689895
2022,1,155395811,0.200,1,13691613
2022,12,155658771,0.200,1,13730643
2022,4,155658772,0.200,1,13730644
2022,2,155766635,0.200,1,13752438
2022,12,155766636,0.200,1,13752439
2022,12,155865984,0.200,1,13767627
2022,4,156326882,0.500,1,13826318
2022,12,156327568,0.200,1,13826370
2022,4,156327572,0.200,1,13826371
2022,1,147191797,1.000,1,12495111
2022,16,147191798,1.000,1,12495112
2022,4,147191799,1.000,1,12495113
2022,4,147191811,0.200,3,12495115
2022,1,147191811,0.031,3,12495116
2022,16,147191811,1.000,9,12495117
2022,1,147201612,1.000,1,12496599
2022,2,147201612,1.000,1,12496600
2022,8,147294843,1.000,1,12512918
2022,1,147354153,1.000,1,12517279
2022,17,147354153,1.000,9,12517280
2022,1,147408493,1.000,1,12525671
2022,13,147592208,2.000,9,12553613
2022,1,156334412,0.200,1,13827262
2022,4,147592208,4.000,1,12553614
2022,16,148007680,247.000,1,12607967
2022,4,156411335,0.200,1,13835941
2022,4,156979980,0.200,1,13913764
2022,4,157061430,0.500,1,13930284
2022,12,157166848,0.200,1,13946185
2022,12,157195196,0.200,1,13952096
2022,4,157211725,0.200,1,13954517
2022,12,157396863,0.200,1,13978912
2022,1,148072598,5.000,1,12616724
2022,16,148072598,4.000,1,12616725
2022,4,148072598,6.000,1,12616726
2022,1,148498367,1.000,1,12678265
2022,15,148618168,10.000,9,12694074
2022,1,157441484,0.200,1,13985183
2022,4,158249053,0.200,1,14091858
2022,2,158249054,0.200,1,14091859
2022,4,158249055,0.200,1,14091860
2022,1,158314762,0.200,1,14101641
2022,12,158314775,0.200,1,14101642
2022,13,148761448,2.000,9,12705243
2022,1,158519760,0.200,1,14133000
2022,15,148761448,23.000,9,12705244
2022,16,148989144,1.000,9,12739660
2022,4,158553115,0.200,1,14137596
2022,1,158553117,0.200,1,14137597
2022,12,158553142,0.200,1,14137598
2022,16,149061399,17.000,9,12751537
2022,4,160140071,0.200,1,14351121
2022,1,149078367,1.000,1,12753736
2022,5,160140077,0.200,1,14351122
2022,4,149078367,1.000,1,12753737
2022,2,149122209,1.000,1,12760428
2022,8,160140087,1.000,9,14351123
2022,17,149122211,5.000,3,12760429
2022,1,150020473,1.000,1,12889075
2022,12,160140175,0.200,1,14351124
2022,1,160140234,0.200,1,14351125
2022,1,160140241,0.200,1,14351126
2022,1,160140256,0.200,1,14351127
2022,12,160140261,0.200,1,14351128
2022,2,160805513,0.200,1,14445645
2022,2,160863110,0.200,1,14451779
2022,2,160905087,0.200,1,14459898
2022,4,150020473,2.000,1,12889076
2022,8,150458992,3.000,9,12946571
2022,5,160969265,0.200,1,14468345
2022,13,150474944,3.000,9,12949394
2022,5,162818838,1.000,7,14707211
2022,1,150610938,1.700,1,12965761
2022,4,151355078,4.000,1,13085266
2022,8,164457549,1.000,11,14934072
2022,5,164457550,1.000,7,14934073
2022,1,151355078,1.000,1,13085267
2022,4,151355116,2.000,1,13085268
2022,4,160146182,1.000,11,14351539
2022,12,151355145,3.000,9,13085269
2022,4,164457556,1.000,9,14934074
2022,1,160146212,1.000,11,14351541
2022,4,151355152,2.000,1,13085270
2022,5,160146233,2.000,7,14351543
2022,4,151355155,1.000,1,13085271
2022,8,151355166,2.000,9,13085272
2022,4,151355204,12.000,1,13085273
2022,8,151355204,229.000,1,13085274
2022,1,151569463,6.000,1,13114856
2022,1,151902192,1.000,1,13171898
2022,5,164457561,1.000,11,14934075
2022,3,160146252,4.000,1,14351545
2022,4,151902200,3.000,1,13171900
2022,16,151952981,2.000,9,13179052
2022,17,164475075,1.000,11,14936587
2022,16,160146274,1.000,11,14351546
2022,2,152112784,1.000,1,13204814
2022,5,160146280,1.000,1,14351547
2022,2,152114297,1.000,1,13205027
2022,8,152114297,1.000,9,13205028
2022,4,152141856,1.000,1,13208724
2022,2,164475081,1.000,3,14936588
2022,8,160146318,1.000,7,14351549
2022,3,160146326,2.000,1,14351550
2022,3,160146327,1.000,11,14351551
2022,4,152141874,2.000,1,13208725
2022,16,152141874,1.000,9,13208726
2022,4,152165842,2.000,1,13214185
2022,1,160146369,1.000,11,14351552
2022,16,152292760,10.000,9,13228560
2022,1,152165868,2.000,1,13214188
2022,5,160146426,1.000,7,14351557
2022,8,162024080,1.000,11,14615317
2022,5,164832371,1.000,11,14979693
2022,5,160146441,1.000,11,14351559
2022,16,160146446,1.000,7,14351560
2022,5,160146447,1.000,3,14351561
2022,1,164811355,1.000,11,14978074
2022,4,164811358,1.000,11,14978075
2022,1,160146478,1.000,11,14351564
2022,8,160146489,1.000,11,14351565
2022,2,164811368,1.000,11,14978077
2022,4,152312697,29.000,1,13230997
2022,1,152312697,1.000,1,13230998
2022,1,152337462,4.000,1,13233901
2022,2,152337462,18.000,1,13233902
2022,1,152349682,4.000,1,13235840
2022,8,152349693,1.000,9,13235841
2022,4,152349694,152.000,1,13235842
2022,4,152424255,30.000,1,13248559
2022,1,152424255,1.000,1,13248560
2022,4,152426520,1.000,1,13248954
2022,16,152426520,1.000,1,13248955
2022,4,152596067,1.000,1,13274119
2022,4,152596069,5.000,1,13274120
2022,4,152620269,20.000,1,13277498
2022,1,152620269,1.000,1,13277499
2022,1,152620278,1.000,1,13277500
2022,4,152620278,5.000,1,13277501
2022,1,152639666,1.000,1,13279958
2022,4,152659256,10.000,1,13282789
2022,4,152642487,3.000,1,13280303
2022,12,152639677,1.000,9,13279959
2022,1,152639677,7.000,1,13279960
2022,4,152659271,12.000,1,13282792
2022,1,152659271,1.000,1,13282793
2022,1,152802527,1.000,1,13302690
2022,4,164969003,1.000,11,15000673
2022,1,164811375,1.000,11,14978079
2022,2,160146525,1.000,11,14351566
2022,4,161540813,1.000,11,14549756
2022,4,164811377,1.000,11,14978080
2022,4,164562656,1.000,11,14947298
2022,16,164562657,1.000,11,14947299
2022,2,161540823,1.000,11,14549757
2022,1,152802542,1.000,1,13302691
2022,8,160146556,1.000,7,14351569
2022,8,152842504,6.500,9,13307971
2022,16,164562661,1.000,7,14947300
2022,2,152981303,1.000,1,13329125
2022,4,153482905,7.000,1,13415100
2022,1,164562662,1.000,11,14947301
2022,1,165985292,1.000,11,15148787
2022,2,164969010,1.000,11,15000676
2022,4,153623132,3.000,1,13434421
2022,1,153668102,1.000,1,13439229
2022,4,153706709,1.000,1,13445038
2022,16,153916579,5.000,1,13476026
2022,4,151569655,1.000,11,13114863
2022,4,153973475,9.000,1,13483778
2022,4,153973476,1.000,1,13483779
2022,13,153973476,1.000,9,13483780
2022,1,153973477,12.000,1,13483781
2022,1,154024240,1.000,1,13491844
2022,1,154040560,1.000,1,13497108
2022,1,154024258,1.000,1,13491845
2022,1,154120487,19.000,1,13512619
2022,4,154120487,6.000,1,13512620
2022,8,154040568,3.000,9,13497109
2022,4,154336586,3.000,1,13541741
2022,2,154336590,2.000,1,13541742
2022,8,154336608,89.000,9,13541743
2022,1,154390830,13.000,1,13546997
2022,4,154390830,4.000,1,13546998
2022,4,154390836,110.000,1,13546999
2022,2,154390837,1.000,1,13547000
2022,4,154392311,2.000,1,13547204
2022,1,154392311,1.000,1,13547205
2022,4,154401177,14.000,1,13548399
2022,16,154401177,16.000,1,13548400
2022,1,154537022,5.000,1,13571766
2022,2,164969022,1.000,11,15000678
2022,4,154537022,12.000,1,13571767
2022,4,154638368,44.000,1,13590789
2022,16,151397924,1.000,7,13092765
2022,16,154638368,1.000,9,13590790
2022,4,154638372,2.000,1,13590791
2022,12,154638372,2.000,1,13590792
2022,2,154892777,1.000,1,13625104
2022,1,151653289,1.000,11,13128914
2022,4,151653289,1.000,11,13128915
2022,11,154892778,18.000,1,13625105
2022,4,154905043,6.000,1,13626809
2022,4,153655496,1.000,11,13438669
2022,4,164409415,1.000,11,14927311
2022,1,164409415,1.000,11,14927312
2022,1,154905045,6.000,1,13626810
2022,2,154905045,62.000,1,13626811
2022,14,154905045,2.000,9,13626812
2022,16,154958389,1.000,1,13634955
2022,5,162024086,1.000,11,14615319
2022,1,162024088,1.000,11,14615320
2022,13,154958389,28.000,1,13634956
2022,4,155012834,1.000,1,13641522
2022,2,155012842,1.000,1,13641523
2022,8,155012842,1.000,9,13641524
2022,4,155190824,1.000,1,13667357
2022,1,155272241,3.000,1,13678015
2022,16,155272241,32.000,9,13678016
2022,4,155362015,8.000,1,13687018
2022,4,155877297,1.000,11,13769468
2022,17,155401876,11.000,3,13692658
2022,1,162024091,1.000,11,14615323
2022,4,156114660,12.000,1,13797509
2022,17,152461595,1.000,11,13253087
2022,1,164409417,1.000,11,14927313
2022,4,156041282,1.000,1,13787148
2022,4,156041286,24.000,1,13787149
2022,1,156041286,1.000,1,13787150
2022,16,164409418,1.000,7,14927314
2022,2,164409419,1.000,11,14927315
2022,2,164562678,1.000,11,14947305
2022,2,164969027,1.000,11,15000680
2022,16,164969031,1.000,7,15000681
2022,4,152364750,1.000,11,13238034
2022,2,164409420,1.000,11,14927316
2022,12,164371451,1.000,11,14922342
2022,4,164409421,1.000,11,14927317
2022,2,164409422,1.000,11,14927318
2022,4,156041288,12.000,1,13787151
2022,3,164409429,1.000,7,14927319
2022,3,164317785,2.000,7,14916159
2022,4,155877303,1.000,11,13769472
2022,1,153541864,1.000,11,13423873
2022,4,164259708,1.000,11,14910530
2022,4,164409431,1.000,11,14927320
2022,1,156046443,8.000,1,13788176
2022,4,156209329,12.000,1,13811953
2022,4,164180703,1.000,11,14898261
2022,1,164180703,1.000,11,14898262
2022,1,164142878,1.000,11,14895784
2022,1,156209329,6.000,1,13811954
2022,4,156362052,5.000,1,13830505
2022,1,156338012,13.000,1,13827856
