data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2022,160138522,36,2325,,
2022,158986753,52,0,,
2022,160138523,63,105,,
2022,160138524,9,0,,
2022,158535131,38,500,,
2022,160138525,38,1,,
2022,160138526,61,200,,
2022,161739229,19,3200,,
2022,160138526,63,100,,
2022,160138527,7,1100,,
2022,161739229,63,1,,
2022,158546634,38,1000,,
2022,160138529,7,50000,,
2022,160138530,38,2000,,
2022,158664314,38,1,,
2022,160138531,20,6900,,
2022,160138532,20,38400,,
2022,160138533,36,29,,
2022,160138533,63,7,,
2022,158557242,20,10000,,
2022,160138534,63,200,,
2022,160138535,57,3000,,
2022,158546635,3,1,,
2022,160138536,57,3000,,
2022,160138537,57,20,,
2022,158664315,38,1000,,
2022,160445344,21,1,,
2022,160445345,20,400,,
2022,160143158,42,1,,
2022,160143159,20,1200,,
2022,161320664,42,5000,,
2022,160138542,63,50,,
2022,158664317,52,0,,
2022,160138543,4,200,,
2022,160143160,9,0,,
2022,160138544,19,13,,
2022,160138545,20,121000,,
2022,158664318,38,1000,,
2022,160138546,42,7218,,
2022,158664319,38,1000,,
2022,160933814,10,,,
2022,160933814,11,1,,
2022,158856831,20,510,,
2022,158814922,20,3000,,
2022,160138548,3,5000,,
2022,160138548,20,1390,,
2022,160138548,38,50,,
2022,160138548,51,0,,
2022,160138549,9,0,,
2022,160138549,20,100,,
2022,160143161,20,5000,,
2022,160138550,61,1000,2022-12-09,
2022,160138551,61,1000,,
2022,160138552,38,25,,
2022,158857387,52,0,,
2022,160138553,17,150,,
2022,158859204,52,0,,
2022,158986755,20,10,,
2022,160138554,42,100,,
2022,160138555,6,400,,
2022,160138555,63,98,,
2022,160143162,47,0,,
2022,160143163,20,25000,,
2022,160445346,63,350,,
2022,160143164,52,0,,
2022,160138558,42,200,,
2022,160143166,3,68000,,
2022,160138559,20,205,,
2022,160138560,63,50,,
2022,160143167,20,500,,
2022,160138561,17,3000,,
2022,160143168,29,21000,,
2022,160138562,19,11,,
2022,160143169,20,300,,
2022,160138564,4,100,,
2022,160143170,19,2900,,
2022,160445347,3,40000,2022-12-13,
2022,160445348,3,40000,,
2022,160143171,7,750,,
2022,160143172,29,1,,
2022,160445349,19,3,,
2022,160445350,3,37000,2022-12-13,
2022,161766290,19,250,,
2022,160445351,3,37000,,
2022,160138567,57,5000,,
2022,160138568,57,5000,,
2022,160143173,38,1500,,
2022,160445352,63,3738,,
2022,160143174,20,1313,,
2022,161739231,3,1,,
2022,160475970,10,,,
2022,160138569,7,1000,,
2022,160445353,20,1,,
2022,161739232,38,1000,,
2022,160445354,20,1290,,
2022,160143178,38,500,,
2022,160445355,61,294,,
2022,160143179,38,1051,,
2022,160445356,19,467,2022-12-13,
2022,160143180,38,1002,,
2022,160445357,19,467,,
2022,160143181,38,1002,,
2022,160143182,38,1000,,
2022,161320665,3,5000,,
2022,161320665,20,100,,
2022,161320665,25,10,,
2022,161320665,51,0,,
2022,160143183,52,0,,
2022,160143184,3,1,,
2022,161320666,20,10800,,
2022,160143185,63,200,,
2022,160445361,3,1000,,
2022,160445362,10,,,
2022,160445362,11,1,,
2022,160143186,38,1,,
2022,160445363,29,200,,
2022,160933815,63,400,,
2022,160143187,16,750,,
2022,160933816,20,250,,
2022,160143187,31,750,,
2022,160445364,38,10000,,
2022,160143188,63,0,,
2022,160933817,25,200,,
2022,160143189,19,450,,
2022,160445366,19,120,,
2022,160143190,52,0,,
2022,160475971,20,34750,,
2022,160143191,9,0,,
2022,160445367,23,300,,
2022,160445368,20,500,,
2022,160143191,20,950,,
2022,160143191,51,0,,
2022,160143192,30,1,,
2022,160445369,26,400,,
2022,160143193,3,1000,,
2022,160445370,20,3700,,
2022,160143194,3,1,,
2022,160445371,4,1500,,
2022,160143196,52,0,,
2022,160933818,63,480,,
2022,161560404,3,1,,
2022,160475974,42,50,,
2022,160475975,10,,,
2022,160475975,11,1,,
2022,160143197,3,2000,,
2022,160475976,3,30000,,
2022,160475977,42,5,,
2022,160143199,9,0,,
2022,160933819,3,10000,2022-12-18,
2022,160933820,3,10000,,
2022,160933821,61,200,,
2022,160143199,17,2000,,
2022,160143199,20,750,,
2022,160143200,38,1,,
2022,160475978,15,27000,,
2022,160143201,20,2000,,
2022,160933822,63,600,,
2022,160143202,16,350,,
2022,160475980,25,20,,
2022,160475981,3,300,,
2022,160143203,15,150,,
2022,160475981,6,75,,
2022,160933823,3,300,,
2022,160143203,16,275,,
2022,160143204,33,300,,
2022,160933824,11,1,,
2022,160143206,50,20,,
2022,160933825,52,0,,
2022,160933825,61,132,,
2022,160933826,19,4,,
2022,160933828,52,0,,
2022,160933829,17,8090,,
2022,160933830,7,13200,,
2022,160933830,63,5890,,
2022,160933831,61,400,,
2022,160933832,61,450,,
2022,160143207,63,550,,
2022,160933833,3,35000,,
2022,160143208,35,1000,,
2022,160933834,3,30000,,
2022,160933835,25,100,,
2022,160933836,63,800,,
2022,160143209,7,5500,,
2022,160143209,20,4500,,
2022,160143210,20,1000,,
2022,161320667,36,478,,
2022,164252791,63,1589,,
2022,160933838,10,,,
2022,160933838,11,1,,
2022,160143212,52,0,,
2022,160933839,10,,,
2022,160148877,63,0,2022-11-30,
2022,160933841,20,600,,
2022,160148878,19,1765,,
2022,160933842,7,1000,,
2022,160933842,20,200,,
2022,160148878,63,0,,
2022,164252792,45,1,,
2022,160933843,20,810,,
2022,160143214,40,1500,,
2022,160933844,25,50,2022-12-24,
2022,160933844,61,50,2022-12-24,
2022,160933845,25,50,,
2022,160933845,61,150,,
2022,160143215,19,2400,,
2022,160933846,42,50,,
2022,160143216,38,1,,
2022,160933847,4,640,,
2022,165457758,3,25000,,
2022,160933848,38,1,,
2022,165457758,6,1400,,
2022,165457758,7,1200,,
2022,160933849,10,,,
2022,165457758,25,1100,,
2022,165457758,38,700,,
2022,165457758,61,200,,
2022,160143219,63,500,,
2022,160933850,20,26,,
2022,160933851,42,500,,
2022,160143220,45,1000,,
2022,160933852,51,0,,
2022,160143221,3,38000,,
2022,160933853,3,20000,2022-12-27,
2022,160143222,3,1000,,
2022,160933854,3,20000,,
2022,160933855,15,3900,,
2022,160143223,25,100,,
2022,160933856,42,6602,,
2022,160933857,63,1673,,
2022,160143223,51,0,,
2022,160143224,8,5953,,
2022,160445392,29,1,,
2022,161320668,63,6600,,
2022,160933859,19,30,,
2022,160445393,19,3000,,
2022,160143227,42,5001,,
2022,160933860,61,500,2022-12-29,
2022,160933861,61,500,,
2022,160143228,20,962,,
2022,160933862,63,400,,
2022,160143229,8,202,,
2022,160933863,21,1,,
2022,160933864,20,26623,,
2022,160143230,52,0,,
2022,160933865,38,1,,
2022,160143231,23,2550,,
2022,160933866,19,9,,
2022,160143232,24,60000,,
2022,161320669,19,30,2022-12-30,
2022,160143233,3,20000,,
2022,161320670,19,30,,
2022,160143234,63,0,,
2022,160933869,63,200,,
2022,160143235,29,1,,
2022,161320671,63,5,,
2022,160143236,63,1000,,
2022,161320672,11,1,,
2022,164252793,16,500,,
2022,161320673,17,7500,,
2022,161320673,20,14100,,
2022,161320673,63,2050,,
2022,164252794,16,1,,
2022,160933875,51,0,,
2022,160143239,7,1,,
2022,161320674,3,45000,2023-01-02,
2022,160143240,3,1,,
2022,161320675,3,45000,,
2022,160143241,38,1,,
2022,160933876,3,350,,
2022,160143242,50,20,,
2022,161320676,4,300,2023-01-01,
2022,161320677,4,300,,
2022,160143243,63,1,,
2022,160143244,16,710,,
2022,160143245,38,1,,
2022,160143246,61,600,,
2022,164316802,16,10014,,
2022,160143247,6,120,,
2022,160143247,63,300,,
2022,160143248,19,3638,,
2022,160143249,19,831,,
2022,161322551,20,6417,,
2022,161322551,21,1,,
2022,164252795,20,29239,,
2022,161777553,20,5941,,
2022,162134173,20,300,,
2022,161777553,52,0,,
2022,161322561,63,3122,,
2022,160148879,52,0,,
2022,160148879,54,719,,
2022,160448915,38,1,,
2022,165446424,21,250,,
2022,160448916,38,1,,
2022,165446425,20,250,,
2022,160448917,20,3884,,
2022,161724634,38,1,,
2022,164589036,52,0,,
2022,160448918,17,200,,
2022,161724646,3,500,2023-01-10,
2022,161724647,3,1000,,
2022,160467565,9,0,,
2022,162134179,20,515,,
2022,160467565,20,200,,
2022,160467565,25,80,,
2022,160467565,47,0,,
2022,160467565,51,0,,
2022,165677552,24,625000,2022-12-19,
2022,165677553,24,975000,,
2022,165677553,38,1,,
2022,160783258,36,5000,,
2022,162139252,20,1000,,
2022,160753684,17,4400,,
2022,162688195,3,15000,,
2022,162688195,20,2000,,
2022,160759154,27,1,,
2022,162163384,42,5,,
2022,160995689,17,50000,,
2022,162423624,6,2000,,
2022,162423624,63,731,,
2022,160995689,20,30000,,
2022,160772243,50,32,,
2022,160772244,10,201,,
2022,161560405,38,1,,
2022,161307955,3,1,,
2022,162988806,20,1000,,
2022,162988808,38,10,,
2022,161307956,9,0,,
2022,160777638,60,1,,
2022,160777639,3,1,,
2022,160777640,19,120,,
2022,164252796,19,30,2022-12-25,
2022,164252797,6,250,,
2022,164252797,19,30,,
2022,160785199,20,300,,
2022,161006381,7,1930,,
2022,161006383,9,0,,
2022,160830880,38,1200,,
2022,160830881,33,1,,
2022,160830882,47,0,,
2022,160830883,20,16000,,
2022,160830884,38,1,,
2022,160915412,20,9020,,
2022,164256635,20,24000,,
2022,160915413,20,9020,,
2022,160915414,29,800,,
2022,160915415,20,1655,,
2022,163409411,20,1300,,
2022,160915415,52,0,,
2022,160924536,38,800,,
2022,160924537,52,0,,
2022,164256621,30,1,,
2022,162058250,20,300,,
2022,164256679,20,80,,
2022,164256712,20,80,,
2022,155292306,3,1,,
2022,155292306,38,1,,
2022,155360523,20,1,,
2022,155292309,38,1,,
2022,155360524,20,600,,
2022,155292310,6,34,,
2022,155292310,63,326,,
2022,155292312,16,1950,,
2022,155292313,36,1249,,
2022,155292313,63,190,,
2022,155292314,38,1,2022-01-07,
2022,155292314,64,1,2022-01-07,
2022,155292315,36,5563,,
2022,155292315,38,134,,
2022,155292315,63,814,,
2022,155292315,64,1,,
2022,155292316,3,250,,
2022,155360525,20,45,,
2022,155362048,9,0,,
2022,155362048,20,80,,
2022,155362048,25,500,,
2022,155362048,51,0,,
2022,155362049,63,34,2022-01-14,
2022,155362050,63,34,,
2022,155360528,37,1100,2022-01-16,
2022,155360529,37,1100,,
2022,155360530,37,1,,
2022,155362051,25,487,,
2022,155362052,3,1,,
2022,155362053,8,120,2022-01-21,
2022,155362053,16,57,2022-01-21,
2022,155362053,63,47,2022-01-21,
2022,155362054,8,120,,
2022,155362054,16,57,,
2022,155362054,63,47,,
2022,155362055,19,140,2022-01-23,
2022,155362056,19,140,,
2022,155362058,37,1,,
2022,155362059,3,1,,
2022,155362060,26,180,,
2022,155362060,36,860,,
2022,155362060,61,500,,
2022,155362061,31,1,,
2022,162058250,52,0,,
2022,162847411,16,400,,
2022,146804742,19,1017,2022-01-05,
2022,146804743,19,1379,,
2022,146804744,50,35,,
2022,148799296,20,22,,
2022,148799297,19,4592,,
2022,148799298,19,500,,
2022,148799299,19,299,,
2022,148799300,19,410,,
2022,148799301,31,1,,
2022,148799302,20,2800,,
2022,148799303,20,6248,,
2022,148799304,9,0,,
2022,148799305,20,214,,
2022,148799306,19,1010,,
2022,148799307,19,740,,
2022,151359964,19,3210,,
2022,151359965,52,0,,
2022,151359966,20,3933,2022-03-02,
2022,151359967,20,10000,,
2022,151359968,3,1,,
2022,151359969,20,60,2022-03-08,
2022,151359970,20,60,,
2022,151359971,19,838,,
2022,151359972,3,73000,2022-03-18,
2022,151359973,3,73000,,
2022,151359974,19,360,,
2022,151359975,19,980,,
2022,151359976,19,1066,,
2022,151359977,3,1000,,
2022,151359978,19,2842,,
2022,151359979,33,1,,
2022,151359980,35,1,,
2022,151359981,52,0,,
2022,151359982,19,282,2022-04-06,
2022,151359983,19,282,,
2022,152463894,20,17000,,
2022,152463895,19,1287,,
2022,152463896,19,1195,,
2022,152463897,19,219,,
2022,152463898,19,766,,
2022,152463899,3,313000,2022-04-16,
2022,152463900,3,313000,,
2022,152463901,20,85,,
2022,152463902,19,2026,,
2022,152463903,19,280,,
2022,152463904,63,1,,
2022,152463905,25,75,,
2022,160144017,10,,,
2022,152463906,52,0,,
2022,152463907,20,8000,,
2022,152463908,19,280,,
2022,152463909,20,4000,,
2022,152463910,19,1677,,
2022,152463911,19,1,,
2022,152477221,10,,,
2022,152477222,19,1217,,
2022,152477223,19,316,,
2022,153265155,15,12877,,
2022,153265156,19,595,,
2022,153265157,19,1920,,
2022,155268605,52,0,,
2022,155268606,19,168,2022-07-09,
2022,155268607,19,168,,
2022,155268608,19,329,,
2022,155268609,52,0,,
2022,155268610,24,11000,2022-07-11,
2022,155268611,20,45000,,
2022,155268612,19,10844,,
2022,155268613,19,1099,,
2022,155268614,19,4546,,
2022,155268616,19,397,2022-07-21,
2022,155268617,11,1,,
2022,155268618,19,397,,
2022,155268619,24,12000,,
2022,155268620,19,469,,
2022,155268621,20,1741,,
2022,155268622,19,128,,
2022,155268623,19,1627,,
2022,155268624,19,2532,,
2022,157102782,9,0,,
2022,157102783,19,1127,,
2022,157102784,19,61,,
2022,157102785,19,760,,
2022,157102786,19,1127,,
2022,157102787,3,1,,
2022,157102788,19,499,,
2022,157102791,20,800,,
2022,157102792,19,1904,,
2022,157102793,19,1,,
2022,157102794,20,1225,,
2022,157102795,61,1199,,
2022,157102796,20,15335,,
2022,157102798,10,,,
2022,157102799,3,3000,,
2022,156163922,17,1235,,
2022,157102800,63,1,,
2022,157102801,11,1,,
2022,160144018,52,0,,
2022,160144019,38,200,,
2022,160144020,15,10010,,
2022,160144021,50,79,,
2022,160144022,62,200,,
2022,160144023,20,1800,,
2022,160144025,11,1,,
2022,160144026,20,960,,
2022,160144027,38,1,,
2022,160144028,52,0,,
2022,160144029,19,418,,
2022,160144030,19,4155,,
2022,160144031,19,22,,
2022,160144032,19,219,,
2022,160144033,19,220,,
2022,160144034,20,141,,
2022,160929754,3,12000,,
2022,160929756,52,0,,
2022,160929757,3,1,,
2022,160929758,47,0,,
2022,160929759,3,75000,2022-12-10,
2022,160929760,3,75000,,
2022,160929761,3,123136,,
2022,160929762,38,250,,
2022,160929763,10,,,
2022,160929764,20,1300,,
2022,160929765,19,1500,,
2022,160929766,19,1000,,
2022,160929767,19,170,,
2022,160929768,19,319,,
2022,160929769,63,350,,
2022,160929770,19,319,2022-12-31,
2022,160929771,19,319,,
2022,146296171,9,0,,
2022,146296171,20,50,,
2022,146296171,51,0,,
2022,146296171,63,200,,
2022,146566555,17,2046,,
2022,146590426,8,70,2022-01-03,
2022,146590426,63,14,2022-01-03,
2022,146590427,8,70,,
2022,146590427,63,14,,
2022,146757142,61,600,,
2022,146757142,63,25,,
2022,146590429,3,36000,,
2022,146781062,52,0,,
2022,156163922,20,97000,,
2022,156163922,45,1,,
2022,155272285,62,4500,2022-04-05,
2022,155272286,62,4500,,
2022,152659370,63,5,,
2022,152296754,20,627,,
2022,152659373,63,100,,
2022,152296756,10,1,,
2022,152296757,27,5,,
2022,152296758,4,500,2022-04-19,
2022,152296759,4,1000,,
2022,152296760,4,350,2022-04-20,
2022,152296761,4,350,,
2022,151356582,20,100,,
2022,152659375,20,100,,
2022,152296762,25,650,,
2022,152296762,61,235,,
2022,152296762,63,570,,
2022,152296763,20,10,,
2022,152296763,25,1,,
2022,152296764,43,7000,,
2022,152296765,7,600,,
2022,152296766,20,1530,,
2022,152659376,63,50,,
2022,152296767,42,500,,
2022,157075090,63,21300,,
2022,155272288,63,809,2022-05-06,
2022,155272289,63,809,,
2022,152296770,3,80,,
2022,152296770,38,100,,
2022,155272290,20,1000,,
2022,154648813,15,1,,
2022,152296771,20,72,,
2022,152296772,36,900,,
2022,152296772,54,300,,
2022,152296772,62,200,,
2022,152296772,65,2000,,
2022,152296773,63,500,2022-05-10,
2022,152296774,63,500,,
2022,152296775,63,20,,
2022,152296776,63,2500,,
2022,154648814,61,300,,
2022,152296777,63,50,,
2022,152659380,20,985,,
2022,155272291,61,8,2022-05-14,
2022,155272292,61,8,,
2022,152296779,63,5,2022-05-14,
2022,152296780,63,5,,
2022,155272293,20,1000,,
2022,152296781,4,200,,
2022,155401913,2,50,2022-05-14,
2022,155401914,2,50,,
2022,152296784,20,335,,
2022,152659381,16,293,2022-05-18,
2022,152659382,16,293,,
2022,152659383,35,400,,
2022,152659384,64,2600,,
2022,152659385,3,1,,
2022,154648815,16,103,,
2022,152659388,63,5,,
2022,154648816,20,70,,
2022,146881112,17,12500,,
2022,165985441,13,890,,
2022,152659390,20,850,,
2022,154648817,61,600,,
2022,155272295,37,1,,
2022,152659391,63,250,,
2022,158745189,17,9000,,
2022,158745189,61,300,,
2022,154648818,17,1800,,
2022,154648818,56,1,,
2022,154648818,63,54,,
2022,155658851,9,0,,
2022,155658851,20,1,,
2022,155658851,63,500,,
2022,152659394,63,500,,
2022,152659396,4,1350,,
2022,152659396,63,100,,
2022,152659399,20,3500,,
2022,152659400,7,1,,
2022,152659400,20,226,,
2022,155401915,3,100,,
2022,155272300,59,500,,
2022,154648819,37,1,,
2022,152659405,63,2000,,
2022,152659407,36,415,,
2022,152659409,57,400,,
2022,152659409,63,100,,
2022,154648820,63,729,,
2022,155272301,10,,,
2022,154648821,20,100,,
2022,155272302,16,200,,
2022,155272303,20,100,2022-06-12,
2022,155272304,20,100,,
2022,155272307,4,228,,
2022,155401916,19,15,,
2022,154652794,20,150,,
2022,155272309,16,100,,
2022,155272310,38,500,,
2022,155272311,20,810,,
2022,154652795,61,1300,,
2022,155272312,7,30,,
2022,161322579,19,16,,
2022,161322579,20,20,,
2022,155272313,8,40,2022-06-21,
2022,155272314,8,40,,
2022,155272315,63,300,,
2022,154652798,4,584,,
2022,154652799,19,32,,
2022,155272316,39,180,,
2022,154652800,63,134,2022-06-26,
2022,154652801,63,134,,
2022,154652803,16,100,,
2022,154652804,16,300,,
2022,154652806,16,380,,
2022,154652808,10,,,
2022,155401918,4,130,,
2022,155401920,30,50,,
2022,155693701,6,45,2022-07-08,
2022,155693702,6,45,,
2022,155401922,42,50,,
2022,155693703,63,200,,
2022,155401923,20,5016,,
2022,154652809,38,800,,
2022,146881115,6,715,,
2022,147154144,63,2967,2022-01-19,
2022,147154145,63,2967,,
2022,147167941,20,1014,,
2022,147294869,20,436,,
2022,147294870,20,30000,,
2022,147294870,25,15000,,
2022,147408554,20,690,,
2022,147408554,25,185,,
2022,147408554,51,0,,
2022,147408555,49,247,,
2022,147412022,20,890,,
2022,147892151,52,0,,
2022,148031689,20,690,,
2022,148072639,63,5,,
2022,148075974,61,800,,
2022,148075974,63,360,,
2022,148090913,19,1070,,
2022,148133868,52,0,,
2022,148133870,62,25,,
2022,148223950,25,3800,,
2022,148223951,52,0,,
2022,148232412,20,25800,,
2022,148498453,8,500,,
2022,148498453,16,500,,
2022,148618191,38,2000,,
2022,148618192,38,2000,,
2022,148618193,9,0,,
2022,148618193,51,0,,
2022,148618193,63,50,,
2022,148618194,19,1199,,
2022,166578116,6,3867,,
2022,148618197,52,0,,
2022,148761500,38,2000,,
2022,166578117,16,302,2022-02-25,
2022,166578118,16,302,,
2022,148901957,52,0,,
2022,166578119,20,35500,,
2022,166578120,6,200,,
2022,166578121,52,0,,
2022,166578124,20,320,,
2022,166578124,52,0,,
2022,166578125,17,300,,
2022,166578125,20,400,,
2022,166578125,51,0,,
2022,166578125,63,200,,
2022,150345781,8,500,,
2022,150345782,8,1000,,
2022,150348155,52,0,,
2022,150348156,20,1500,,
2022,150349606,9,0,,
2022,150349606,20,80,,
2022,150349606,25,10,,
2022,150349606,51,0,,
2022,150431335,8,40,2022-03-07,
2022,161322580,38,350,,
2022,150431336,8,40,,
2022,154652813,63,100,,
2022,150431337,52,0,,
2022,157075091,16,600,,
2022,150441359,19,4000,,
2022,154652815,63,25,,
2022,155401924,20,1,,
2022,155401925,63,0,,
2022,155401926,45,5,2022-07-15,
2022,155401927,45,5,,
2022,155401928,20,8266,,
2022,154652816,2,3,,
2022,155401929,38,50,,
2022,155401930,2,20,,
2022,155401931,3,100,,
2022,155401932,10,,,
2022,155401933,63,25,,
2022,155401936,20,300,,
2022,155401937,16,150,,
2022,155401937,26,500,,
2022,155401938,63,0,,
2022,155401939,38,500,,
2022,155401940,17,30,,
2022,155401941,62,60,,
2022,155401942,20,12834,,
2022,155401943,59,4000,2022-07-31,
2022,155401944,59,4000,,
2022,156163924,10,1,2022-08-05,
2022,156163924,56,2,2022-08-05,
2022,150448381,38,50,,
2022,150456771,19,1083,,
2022,150456772,38,1397,,
2022,150456773,38,663,,
2022,150456774,38,885,,
2022,150456775,52,0,,
2022,150474096,52,0,,
2022,156163925,10,1,,
2022,156163925,56,2,,
2022,150475106,61,400,,
2022,150477426,52,0,,
2022,150477428,63,89,,
2022,150515285,17,2000,,
2022,150515286,52,0,,
2022,150515287,19,450,,
2022,150515288,20,177,,
2022,150554965,38,1000,,
2022,150591421,6,4000,,
2022,150591422,19,836,2022-03-31,
2022,150591423,19,836,,
2022,150591424,6,188,,
2022,150676555,6,2167,,
2022,150676555,25,2000,,
2022,150676556,61,282,,
2022,151360000,20,8000,,
2022,151360001,17,2000,,
2022,151360002,3,50000,,
2022,151360003,6,246,2022-04-08,
2022,151360003,17,190,2022-04-08,
2022,151360004,6,246,,
2022,151360004,17,190,,
2022,151360005,61,1,,
2022,151360006,3,18000,2022-03-20,
2022,151360007,3,18000,,
2022,151360008,52,0,,
2022,151360009,20,400,,
2022,151360010,20,10100,,
2022,151360011,52,0,,
2022,151360012,52,0,,
2022,151360013,38,500,,
2022,151360014,17,2000,,
2022,151360015,17,800,2022-04-17,
2022,151360015,20,209,2022-04-17,
2022,151360016,17,800,,
2022,151360016,20,209,,
2022,151360017,20,8000,,
2022,151360018,6,1800,,
2022,151360019,38,20000,,
2022,151360020,20,1,,
2022,151360021,63,300,,
2022,151360022,3,20000,,
2022,151360022,9,0,,
2022,151360022,20,40,,
2022,151360022,25,25,,
2022,151360022,51,0,,
2022,151360023,25,1300,2022-04-10,
2022,151360024,6,500,,
2022,151360024,25,1300,,
2022,151360026,38,800,,
2022,151360027,61,600,,
2022,151360028,20,100,,
2022,151360028,63,150,,
2022,151360029,17,54400,,
2022,151360029,25,12310,,
2022,151360029,63,2300,,
2022,151360030,6,72,2022-04-23,
2022,151360030,19,270,2022-04-23,
2022,151360030,63,23,2022-04-23,
2022,151360031,6,72,,
2022,151360031,19,270,,
2022,151360031,63,23,,
2022,151360033,7,2000,,
2022,151360034,20,5822,,
2022,151360035,19,430,,
2022,151535688,3,4850,2022-04-28,
2022,151535689,3,4850,,
2022,151535689,36,650,,
2022,151535691,52,0,,
2022,156163926,20,7000,,
2022,151614114,8,120,,
2022,155401947,42,150,,
2022,151706777,38,300,,
2022,157075092,20,1302,,
2022,151732646,50,47,,
2022,157075093,34,1,,
2022,155401952,29,450,,
2022,151779373,63,200,2022-05-09,
2022,155401953,20,4000,,
2022,151779374,63,200,,
2022,157075094,20,1600,,
2022,157075094,63,0,,
2022,151921896,63,70,,
2022,155401955,16,100,,
2022,151953202,20,2000,,
2022,155401956,38,240,,
2022,151953203,52,0,,
2022,152132314,19,1034,,
2022,152132315,3,9500,2022-05-15,
2022,152132316,3,9500,,
2022,152132316,51,0,,
2022,152161440,8,1100,,
2022,152296748,6,6406,,
2022,152296749,20,2500,,
2022,152312780,6,2150,,
2022,152312780,25,2926,,
2022,152312782,19,2328,,
2022,152337520,6,4800,,
2022,152347189,52,0,,
2022,152448232,20,302,,
2022,152448233,52,0,,
2022,152448234,50,11,,
2022,152448235,20,365,,
2022,152448236,6,169,,
2022,152448237,63,28,,
2022,152448238,6,1200,,
2022,152448239,19,3202,2022-05-28,
2022,152448240,19,3202,,
2022,152461822,3,57000,,
2022,152477225,36,1100,2022-05-31,
2022,152477225,57,595,2022-05-31,
2022,152477225,63,945,2022-05-31,
2022,152477226,36,1100,,
2022,152477226,57,595,,
2022,152477226,63,945,,
2022,152542715,6,40,,
2022,152551016,3,60000,,
2022,152596162,63,100,,
2022,152596163,61,600,,
2022,152647758,52,0,,
2022,152659645,6,750,,
2022,152659645,17,200,,
2022,152659645,20,5000,,
2022,152659646,3,24000,,
2022,152842537,52,0,,
2022,152842540,20,9000,,
2022,152981327,50,30,,
2022,152981328,20,1500,,
2022,152996510,19,1831,,
2022,153211441,4,350,,
2022,153266936,52,0,,
2022,153266937,20,2800,,
2022,153266938,20,88,,
2022,153266939,19,1200,,
2022,153268244,61,1200,2022-06-11,
2022,153268245,61,1200,,
2022,153268246,20,4826,,
2022,153445944,6,1750,,
2022,153449924,19,1500,,
2022,153541972,20,40,,
2022,153541973,16,101,2022-06-24,
2022,153541974,16,101,,
2022,153591422,20,1,,
2022,153772423,20,348,,
2022,153772424,3,1,,
2022,153772425,20,1700,,
2022,153792726,6,145,,
2022,153792726,9,0,,
2022,153792726,38,500,,
2022,154024316,52,0,,
2022,154024317,30,600,,
2022,154024318,52,0,,
2022,154024319,38,160,,
2022,154120537,20,3000,,
2022,154120538,19,1359,,
2022,154401291,52,0,,
2022,154401293,36,6450,,
2022,154401294,36,1735,,
2022,154517250,20,1,,
2022,154604989,6,303,2022-07-15,
2022,154604990,6,303,,
2022,164832445,20,125,,
2022,154892840,4,100,,
2022,154892840,36,100,,
2022,154892840,54,1100,,
2022,154892841,6,3990,2022-07-14,
2022,154892842,6,3990,,
2022,154892843,20,375,,
2022,154892845,38,500,,
2022,154892846,20,3500,,
2022,154892847,9,0,,
2022,154892847,25,100,,
2022,154892847,51,0,,
2022,154892848,63,10,,
2022,154892849,57,1000,,
2022,154892850,8,361,,
2022,154892850,19,1,,
2022,154902560,20,8000,,
2022,154902561,9,0,,
2022,154902561,20,10,,
2022,154902561,25,15,,
2022,154902562,20,1354,,
2022,154902563,7,550,,
2022,154902564,20,60,,
2022,154902564,63,150,,
2022,155010167,20,2611,,
2022,155012864,63,80,,
2022,155103503,9,0,,
2022,155103503,25,35,,
2022,155103503,51,0,,
2022,155103506,20,1810,,
2022,155108884,17,7850,,
2022,155108885,20,643,,
2022,155114951,19,2070,,
2022,155114952,19,5020,,
2022,155114953,63,90,,
2022,155114954,19,100,,
2022,155172991,16,600,,
2022,155172991,61,900,,
2022,155172991,63,120,,
2022,155186352,36,10,,
2022,155186352,63,120,,
2022,155190984,8,413,,
2022,155272279,8,10,,
2022,155272280,9,0,,
2022,155272280,20,2343,,
2022,155272280,25,50,,
2022,155272280,63,1,,
2022,155272281,19,3634,,
2022,155292240,20,27440,,
2022,155292241,20,6000,2022-08-03,
2022,155292242,20,6000,,
2022,155360520,6,1000,,
2022,155360520,25,19000,,
2022,155360520,63,450,,
2022,155360521,6,225,2022-08-08,
2022,155360522,6,225,,
2022,155362047,8,95,,
2022,155395939,8,214,2022-08-10,
2022,155395940,8,214,,
2022,155658847,16,26,,
2022,155658847,20,30,,
2022,155658847,63,25,,
2022,155658848,20,73,,
2022,155658849,50,63,,
2022,155658850,6,3788,,
2022,160974049,52,0,,
2022,155693624,20,301,,
2022,155693625,20,1000,,
2022,155943381,20,1315,,
2022,164832446,20,200,,
2022,155991623,6,1200,,
2022,155991625,20,25000,,
2022,155991626,19,5008,,
2022,156001928,19,2817,2022-08-22,
2022,156163931,23,50,,
2022,156001928,63,187,2022-08-22,
2022,156163932,23,50,,
2022,155401958,20,110,,
2022,155401958,61,200,,
2022,155401959,63,50,,
2022,156001929,19,2817,,
2022,156163933,63,170,,
2022,156001929,63,187,,
2022,162188293,52,0,,
2022,156163934,63,12000,,
2022,155401960,29,900,,
2022,157075095,20,750,,
2022,156163935,20,20,,
2022,156004382,6,550,,
2022,156163936,50,20,,
